"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.147271400E2,2.221142578E1,5.745913696E1,-3.977711487E1
2.152282440E2,2.224502563E1,5.739459229E1,-4.001571655E1
2.157293490E2,2.223925781E1,5.758230591E1,-3.970614624E1
2.162304540E2,2.225698853E1,5.734030151E1,-3.987590027E1
2.167315581E2,2.214736938E1,5.740859985E1,-3.998291016E1
2.172326631E2,2.224322510E1,5.740466309E1,-3.972305298E1
2.177337668E2,2.211148071E1,5.731353760E1,-3.994087219E1
2.182348708E2,2.225067139E1,5.741149902E1,-4.006420898E1
2.187359747E2,2.218191528E1,5.745397949E1,-3.995663452E1
2.192370797E2,2.237731934E1,5.744097900E1,-3.976858521E1
2.197381835E2,2.235925293E1,5.757644653E1,-3.983404541E1
2.202392875E2,2.217868042E1,5.759033203E1,-3.998033142E1
2.207403923E2,2.222729492E1,5.743151855E1,-3.980657959E1
2.212414963E2,2.235223389E1,5.754440308E1,-3.994960022E1
2.217425992E2,2.206289673E1,5.747875977E1,-4.003576660E1
2.222437032E2,2.226956177E1,5.753466797E1,-3.976646423E1
2.227448076E2,2.226083374E1,5.744714355E1,-3.990107727E1
2.232459116E2,2.214578247E1,5.752233887E1,-3.963162231E1
2.237470145E2,2.215710449E1,5.741320801E1,-3.987295532E1
2.242481185E2,2.211450195E1,5.739581299E1,-4.010272217E1
2.247492225E2,2.230218506E1,5.749234009E1,-3.991525269E1
2.252503265E2,2.206832886E1,5.737493896E1,-4.006045532E1
2.257514294E2,2.219799805E1,5.756307983E1,-3.986161804E1
2.262525324E2,2.221752930E1,5.759780884E1,-4.006390381E1
2.267536361E2,2.216162109E1,5.733615112E1,-4.003681946E1
2.272547411E2,2.239627075E1,5.753665161E1,-3.970336914E1
2.277558451E2,2.213455200E1,5.733334351E1,-3.992784119E1
2.282569491E2,2.210662842E1,5.733764648E1,-3.988859558E1
2.287580533E2,2.216607666E1,5.737045288E1,-3.993412781E1
2.292591563E2,2.235220337E1,5.751025391E1,-3.996701050E1
2.297602596E2,2.239950562E1,5.759405518E1,-3.989521790E1
2.302613636E2,2.237631226E1,5.759179688E1,-3.995938110E1
2.307624667E2,2.249514771E1,5.758401489E1,-3.991621399E1
2.312635707E2,2.238073730E1,5.754019165E1,-4.008633423E1
2.317646741E2,2.251684570E1,5.740124512E1,-3.999826050E1
2.322657771E2,2.244079590E1,5.749865723E1,-4.027210999E1
2.327668795E2,2.247000122E1,5.775085449E1,-4.018177795E1
2.332679825E2,2.247769165E1,5.753472900E1,-3.998970032E1
2.337690863E2,2.245315552E1,5.753729248E1,-4.011734009E1
2.342701893E2,2.251095581E1,5.757110596E1,-4.003828430E1
2.347712922E2,2.246432495E1,5.745596313E1,-4.002294922E1
2.352723952E2,2.242816162E1,5.757803345E1,-3.996125793E1
2.357734983E2,2.235540771E1,5.752389526E1,-3.982464600E1
2.362746003E2,2.222430420E1,5.754302979E1,-3.999530029E1
2.367757030E2,2.239147949E1,5.757025146E1,-3.968028259E1
2.372768060E2,2.227270508E1,5.738177490E1,-4.000451660E1
2.377779075E2,2.233578491E1,5.745919800E1,-4.012504578E1
2.382790105E2,2.242126465E1,5.738143921E1,-4.003817749E1
2.387801140E2,2.236312866E1,5.745159912E1,-3.996345520E1
2.392812170E2,2.238565063E1,5.715832520E1,-3.963108826E1
2.397823208E2,2.244329834E1,5.739935303E1,-4.017362976E1
2.402834238E2,2.223495483E1,5.729986572E1,-3.976158142E1
2.407845275E2,2.243930054E1,5.733184814E1,-3.958671570E1
2.412856305E2,2.238208008E1,5.740884399E1,-3.980171204E1
2.417867316E2,2.229180908E1,5.744104004E1,-3.984664917E1
2.422878346E2,2.254644775E1,5.761190796E1,-3.988426208E1
2.427889369E2,2.242318726E1,5.753341675E1,-3.981321716E1
2.432900399E2,2.233120728E1,5.746096802E1,-4.008915710E1
2.437911422E2,2.261318970E1,5.744461060E1,-3.997079468E1
2.442922442E2,2.220111084E1,5.728137207E1,-4.002520752E1
2.447933476E2,2.235922241E1,5.733850098E1,-4.006123352E1
2.452944496E2,2.207635498E1,5.748309326E1,-4.019561768E1
2.457955512E2,2.228948975E1,5.757873535E1,-3.967050171E1
2.462966542E2,2.213424683E1,5.757662964E1,-3.996661377E1
2.467977558E2,2.220443726E1,5.770523071E1,-4.026251221E1
2.472988588E2,2.214120483E1,5.747888184E1,-4.021655273E1
2.477999613E2,2.228399658E1,5.755966187E1,-4.004368591E1
2.483010633E2,2.233505249E1,5.733880615E1,-3.996711731E1
2.488021647E2,2.240328979E1,5.731408691E1,-3.983685303E1
2.493032667E2,2.252581787E1,5.743939209E1,-3.995170593E1
