"Time (s)","X (hPa)"
5.495380963E2,1.014833908E3
5.505769673E2,1.014833908E3
5.516157693E2,1.014833374E3
5.526545543E2,1.014832230E3
5.536933413E2,1.014830627E3
5.547321063E2,1.014829483E3
5.557709233E2,1.014827881E3
5.568097173E2,1.014827652E3
5.578485193E2,1.014826889E3
5.588873063E2,1.014825287E3
5.599260843E2,1.014824829E3
5.609648373E2,1.014822235E3
5.620036193E2,1.014821854E3
5.630423943E2,1.014821396E3
5.640812063E2,1.014820557E3
5.651200013E2,1.014820557E3
5.661587713E2,1.014819565E3
5.671975283E2,1.014819565E3
5.682363313E2,1.014817123E3
5.692751133E2,1.014815750E3
5.703138843E2,1.014815521E3
5.713526663E2,1.014814377E3
5.723914063E2,1.014814224E3
5.734301513E2,1.014813385E3
5.744689803E2,1.014811630E3
5.755077943E2,1.014807510E3
5.765465973E2,1.014803619E3
5.775853793E2,1.014800339E3
5.786242073E2,1.014797897E3
5.796630813E2,1.014795609E3
5.807019583E2,1.014792480E3
5.817408033E2,1.014792480E3
5.827796443E2,1.014792709E3
5.838185333E2,1.014795303E3
5.848573293E2,1.014800644E3
5.858961153E2,1.014807358E3
5.869348773E2,1.014810562E3
5.879737043E2,1.014810562E3
5.890125723E2,1.014807434E3
5.900514173E2,1.014802856E3
5.910902053E2,1.014798889E3
5.921290583E2,1.014798889E3
5.931679573E2,1.014800186E3
5.942068393E2,1.014805298E3
5.952457043E2,1.014811172E3
5.962845683E2,1.014814758E3
5.973234943E2,1.014815903E3
5.983623933E2,1.014817810E3
5.994012593E2,1.014818878E3
6.004401043E2,1.014818878E3
6.014789713E2,1.014820480E3
6.025178643E2,1.014821625E3
6.035567143E2,1.014821625E3
6.045955963E2,1.014819870E3
6.056344403E2,1.014816742E3
6.066732693E2,1.014815140E3
6.077121013E2,1.014814911E3
6.087508903E2,1.014814835E3
6.097897363E2,1.014814911E3
6.108286063E2,1.014818649E3
6.118675603E2,1.014818649E3
6.129065193E2,1.014818649E3
6.139454333E2,1.014814835E3
6.149843783E2,1.014813843E3
6.160233313E2,1.014813309E3
6.170622233E2,1.014813309E3
6.181011593E2,1.014817963E3
6.191400363E2,1.014825897E3
6.201789653E2,1.014829712E3
6.212179183E2,1.014832993E3
6.222568963E2,1.014836197E3
6.232958183E2,1.014836197E3
6.243347093E2,1.014836426E3
6.253736493E2,1.014836502E3
6.264125203E2,1.014836502E3
6.274513433E2,1.014831467E3
6.284901653E2,1.014828491E3
6.295290533E2,1.014822159E3
6.305678713E2,1.014812469E3
6.316067173E2,1.014803009E3
6.326455513E2,1.014799423E3
6.336843653E2,1.014790649E3
