"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.020122160E2,-1.022467494E0,8.960170150E-1,-5.989056081E-4
1.025097650E2,-1.443916082E0,-2.245383412E-1,1.327012539E0
1.030073140E2,1.121544093E-1,1.434700787E-1,2.801566422E-1
1.035048630E2,-8.141573668E-1,3.268388510E-1,-6.415590048E-1
1.040024119E2,-1.192713022E0,6.933972836E-1,8.627592921E-1
1.044999609E2,6.903674006E-1,-8.229640126E-1,-2.089268446E0
1.049975090E2,-1.682628155E0,8.447272778E-1,2.423646927E0
1.054950580E2,1.490295649E0,-7.239148021E-1,-3.010962725E0
1.059926051E2,-1.511428833E0,7.230140567E-1,2.771334171E0
1.064901521E2,1.666027546E0,-7.399325371E-1,-3.275296688E0
1.069877002E2,-2.114610434E0,1.878481507E0,2.218937159E0
1.074852472E2,1.367074728E0,-6.776912808E-1,-4.575933456E0
1.079827952E2,-9.431732297E-1,2.102374315E0,3.932851076E0
1.084803412E2,1.503516078E0,-9.130930901E-1,-4.560211182E0
1.089778865E2,-1.186583996E0,9.441849589E-2,4.551825523E0
1.094754325E2,1.196292281E0,-2.008350134E0,-3.412463665E0
1.099729779E2,-1.649408698E0,1.363459468E0,3.734837770E0
1.104705219E2,1.597173333E0,-2.602801085E0,-3.227078676E0
1.109680665E2,9.600615501E-2,2.652781010E0,3.125809193E0
1.114656105E2,9.135869145E-1,-1.342751145E0,-1.551349044E0
1.119631533E2,-2.942794263E-1,8.943606019E-1,1.662899494E0
1.124606963E2,-5.001158118E-1,2.032275200E0,-3.049443364E-1
1.129582398E2,-6.051892638E-1,-5.206679553E-2,2.048543543E-1
1.134557818E2,-5.113905072E-1,1.238869429E0,1.097563624E0
1.139533232E2,5.170174241E-1,-4.070495665E-1,-2.110779762E0
1.144508652E2,-2.178412199E0,1.712617517E0,1.962179184E0
1.149484063E2,8.842443228E-1,-1.110381842E0,-3.141457319E0
1.154459473E2,-9.876711369E-1,3.414256871E-1,3.403842926E0
1.159434878E2,1.066587687E0,-1.696705222E-1,-4.108578205E0
1.164410278E2,-2.531574726E0,-5.700804591E-1,3.368798018E0
1.169385680E2,3.509129047E0,-6.196835637E-1,-4.395351887E0
1.174361080E2,-1.515072942E0,1.156339422E-1,3.427407980E0
1.179336477E2,2.346190214E0,-2.223120928E0,-4.475126266E0
1.184311867E2,-6.078719497E-1,-1.767545789E-1,5.060256481E0
1.189287258E2,4.699423909E-1,-2.502852440E0,-3.389434099E0
1.194262648E2,-3.350997567E-1,-1.469918340E-2,3.785219669E0
1.199238027E2,9.997682571E-1,-2.603681803E0,-2.392408848E0
1.204213417E2,-9.377846122E-1,7.134379745E-1,2.771996021E0
1.209188796E2,1.326271653E0,-5.991847515E-1,-9.531167746E-1
1.214164186E2,2.750839107E-2,5.579203963E-1,5.551477671E-1
1.219139563E2,-2.125056088E-1,5.219798163E-2,8.880156875E-1
1.224114953E2,-9.176741242E-1,-1.547387540E-1,5.118549466E-1
1.229090336E2,-1.985314608E0,6.657694578E-1,1.399190426E0
1.234065716E2,6.855224073E-2,-8.957791328E-1,-2.038434029E0
1.239041082E2,-2.220841646E0,4.629351795E-1,2.271157980E0
1.244016462E2,1.244287729E0,-4.527330995E-1,-2.846636534E0
1.248991836E2,-2.110419750E0,1.013625383E0,2.421698093E0
1.253967206E2,1.918551087E0,-5.826457739E-1,-3.643494844E0
1.258942577E2,2.871781401E-2,9.669658542E-1,3.074793339E0
1.263917947E2,1.773467064E0,-6.670806408E-1,-4.152161598E0
1.268893321E2,-2.007137686E-1,-3.590025604E-1,4.229865551E0
1.273868691E2,5.167184472E-1,-2.986443281E0,-2.772287607E0
1.278844043E2,1.502672553E0,-2.006409466E-1,3.950228214E0
1.283819403E2,8.807116747E-1,-1.008571506E0,-2.035399199E0
1.288794764E2,-8.342041373E-1,8.007864952E-1,2.503971815E0
1.293770124E2,3.010205328E-1,-2.558732927E-1,-2.411801517E-1
1.298745484E2,-1.237536550E0,3.370091617E-1,-5.111605525E-1
1.303720834E2,-7.659483552E-1,-1.754985005E-1,1.690945387E0
1.308696198E2,-9.985117614E-2,-2.839858234E-1,-1.645411491E0
1.313671548E2,-1.182159066E0,1.222649217E0,1.860690475E0
1.318646893E2,1.834401131E0,-1.383734465E0,-1.672557354E0
1.323622243E2,-1.551985979E0,1.879577279E0,6.432735324E-1
1.328597593E2,1.412554145E0,4.130657613E-1,-3.778906107E0
1.333572943E2,-1.770865560E0,1.187491536E0,3.733981848E0
1.338548300E2,1.286289930E0,-1.599147201E0,-4.664722443E0
1.343523640E2,2.030454725E-1,5.053644180E-1,4.784437180E0
1.348498985E2,1.189983726E0,-2.191975594E0,-3.033591270E0
1.353474325E2,-2.165683955E-1,3.367019296E-1,2.647405148E0
1.358449663E2,8.733808994E-1,-2.208867311E0,-2.155525684E0
1.363425013E2,9.660275578E-1,6.856653094E-1,2.136713743E0
1.368400354E2,1.400936484E0,-8.851380348E-1,-1.196427226E0
1.373375694E2,-4.922732711E-1,6.929549575E-1,1.682728291E0
1.378351033E2,8.395654708E-2,5.204427838E-1,-8.130286932E-1
1.383326373E2,-1.181964636E0,3.519025147E-1,4.412276447E-1
1.388301726E2,-4.602370262E-1,5.337140560E-1,4.594536424E-1
1.393277066E2,4.193912745E-1,-8.121263981E-2,-9.771274328E-1
1.398252412E2,-1.183112144E0,1.092731118E0,2.426861286E0
1.403227762E2,-4.678069614E-3,-7.913581729E-1,-2.285911322E0
1.408203127E2,-9.187911153E-1,4.064531922E-1,2.302889347E0
1.413178487E2,3.287518919E-1,-7.150093913E-1,-3.385887623E0
1.418153849E2,-2.045254707E0,2.928479612E-1,2.540348768E0
1.423129209E2,1.876312137E0,-8.357853293E-1,-3.734129906E0
1.428104569E2,-9.605637789E-1,3.257084787E-1,3.208386660E0
1.433079929E2,9.750083089E-1,-4.643138945E-1,-4.433999062E0
1.438055285E2,-8.349400163E-1,1.066573977E0,3.568125248E0
1.443030645E2,7.840552926E-1,-1.664688110E0,-3.437989712E0
1.448006001E2,-1.179739833E0,8.009659052E-1,3.093482494E0
1.452981351E2,1.658290863E0,-1.974135756E0,-2.314469576E0
1.457956707E2,-1.057848334E0,5.347632170E-1,2.865190029E0
1.462932057E2,1.193028808E0,2.610787190E-2,-8.868867159E-1
1.467907406E2,2.690674961E-1,3.985674381E-1,1.137925625E0
1.472882746E2,2.977846190E-2,3.651975989E-1,-1.034567207E-1
1.477858098E2,-4.088112116E-1,-4.678082764E-1,1.141730230E-3
1.482833438E2,-1.419590563E-1,8.417824507E-1,4.496726990E-1
1.487808775E2,-9.824139476E-1,-8.091123104E-1,-1.628911853E0
1.492784115E2,-2.068207413E-1,1.310997844E0,5.959060192E-1
1.497759442E2,3.913384080E-1,1.471828818E-1,-2.199615479E0
1.502734782E2,-1.324394941E0,1.847651124E0,1.838406801E0
1.507710120E2,8.598068357E-1,-7.054651976E-1,-3.102024317E0
1.512685450E2,-1.815468788E0,1.217339754E0,2.664150953E0
1.517660775E2,1.506759644E0,-7.516891956E-1,-3.710904360E0
1.522636095E2,-1.053063154E0,8.813008666E-1,3.081665039E0
1.527611422E2,1.606029749E0,-8.846607208E-1,-3.749417543E0
