"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.702807428E1,5.486745834E-1,-4.882781208E-1,2.447885752E0
9.752807428E1,4.399728775E-1,3.658058643E-1,1.230702043E0
9.802807428E1,-6.671218872E-1,-5.294303298E-1,-7.618641853E-1
9.852807428E1,-1.841449738E-1,-8.252041340E-1,9.638963938E-1
9.902807428E1,-5.737419128E-1,-2.175268680E-1,-7.106912136E-1
9.952807428E1,7.515430450E-2,2.747595310E-1,-1.098666191E-1
1.000280743E2,-5.574388504E-1,-7.332341671E-1,-1.417791843E-2
1.005280743E2,1.704721451E-1,-4.978216887E-1,-1.906090975E-1
1.010280743E2,-7.672681808E-1,-7.495993376E-2,-7.703248262E-1
1.015280743E2,-2.018880844E-1,-3.105711937E-1,-2.623050213E-1
1.020280743E2,-1.021669388E0,1.014173627E-1,1.565163136E-1
1.025280743E2,-2.083420753E0,-1.736351252E-1,2.542878389E-1
1.030280743E2,8.560762405E-1,-3.098815680E-2,-7.987749577E-1
1.035280743E2,-1.668596268E-1,1.120361686E-1,-7.864220142E-1
1.040280743E2,4.744291306E-1,4.506571591E-1,9.776575565E-1
1.045280743E2,-2.492628098E-1,1.390771866E-1,1.156720161E0
1.050280743E2,-2.225990295E-1,1.448078752E-1,-1.030154228E-1
1.055280743E2,1.066637039E-1,3.061321378E-2,7.070181370E-1
1.060280743E2,9.668178558E-1,4.418522716E-1,8.306843042E-1
1.065280743E2,1.309350967E0,4.112973213E-1,1.685386896E0
1.070280743E2,6.769390106E-1,3.214222193E-1,9.633159637E-1
1.075280743E2,-1.163931847E0,-2.437437475E-1,2.520633340E-1
1.080280743E2,6.168098450E-1,-9.379029274E-3,-1.808558106E-1
1.085280743E2,3.191261292E-1,-2.958632112E-1,-2.163957953E-1
1.090280743E2,8.534526825E-2,5.897068977E-2,3.435879350E-1
1.095280743E2,-9.060220718E-1,-3.370168805E-1,-1.031302929E0
1.100280743E2,3.667755127E-1,-4.514137805E-1,-4.841018319E-1
1.105280743E2,-1.324680328E0,-6.169781685E-1,-6.086149216E-1
1.110280743E2,-3.215427399E-1,-5.091620088E-1,-6.691815853E-1
1.115280743E2,2.892566681E0,-2.102630436E-1,2.368339300E-1
1.120280743E2,-3.906774521E0,-1.018176675E-1,1.574380398E-1
1.125280743E2,7.363643646E-1,-1.118811667E-1,-1.028366923E0
1.130280743E2,-4.370784760E-2,-2.054079175E-1,8.957874179E-1
1.135280743E2,-3.441400528E-1,-9.349286556E-2,-1.878973246E-1
1.140280743E2,-3.882246017E-1,-6.021191478E-1,-3.279759884E-1
1.145280743E2,-6.830816269E-1,-7.238775492E-1,-3.864976168E-1
1.150280743E2,-8.639240265E-1,-1.045302629E0,5.478856564E-1
