"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.837940272E2,3.230189514E2,-5.953499756E2,5.759084473E2
3.842816582E2,1.946168060E2,-6.897989502E2,5.914094849E2
3.847692890E2,-1.020362244E2,-5.703114014E2,2.316550903E2
3.852569200E2,-1.908206177E2,-4.897109070E2,2.725491333E2
3.857445512E2,-1.096625824E2,-5.227423706E2,2.759259644E2
3.862321823E2,-1.426258392E2,-4.958136597E2,1.856590576E2
3.867198129E2,-1.263234329E2,-4.119505615E2,1.761597290E2
3.872074439E2,-1.435698090E2,-3.990536804E2,1.286516724E2
3.876950751E2,-1.298950500E2,-3.369327393E2,1.913217773E2
3.881827061E2,-1.485644379E2,-3.397776489E2,2.084753418E2
3.886703369E2,-8.073123932E1,-3.323849487E2,1.721211548E2
3.891579679E2,-1.183285675E2,-3.353283081E2,1.542596436E2
3.896455988E2,-9.197062683E1,-3.910447998E2,2.351332397E2
3.901332298E2,-9.716830444E1,-3.651523743E2,2.161149902E2
3.906208614E2,-7.415274048E1,-3.549282837E2,2.179932251E2
3.911084924E2,-2.835973740E1,-3.658196716E2,9.031164551E1
3.915961220E2,-6.470773315E1,-3.274518127E2,9.877465820E1
3.920837530E2,7.173759460E0,-3.465434570E2,1.047451782E2
3.925713834E2,5.842798615E1,-3.956516724E2,1.813674927E2
3.930590144E2,-3.762947083E1,-3.458328247E2,1.618039551E2
3.935466444E2,-3.348305893E1,-3.414323120E2,1.590160522E2
3.940342744E2,-3.010473061E1,-3.385847778E2,1.470240479E2
3.945219037E2,-3.223712158E1,-3.370210266E2,1.449324341E2
3.950095338E2,-3.760736847E1,-3.340594177E2,1.400646973E2
3.954971645E2,-5.011444855E1,-3.035747070E2,1.261011353E2
3.959847945E2,-3.403817749E1,-2.911296082E2,1.181686401E2
3.964724240E2,-3.183485985E1,-2.915945129E2,1.154076538E2
3.969600540E2,-3.396619415E1,-2.911172485E2,1.092707520E2
3.974476837E2,-2.737044334E1,-2.868026123E2,1.066760254E2
3.979353138E2,-2.628983688E1,-2.830593872E2,1.057598877E2
3.984229437E2,-1.543915367E1,-2.794417419E2,1.040914307E2
3.989105727E2,-4.724079132E0,-2.394432526E2,8.567987061E1
3.993982027E2,-1.137891388E1,-2.343052673E2,7.208081055E1
3.998858327E2,1.161913528E2,-2.255162659E2,1.841823120E2
4.003734635E2,4.014733887E1,-9.960551453E1,4.774584961E1
4.008610935E2,3.597846985E1,-3.787847900E1,1.796142578E2
4.013487222E2,2.693052368E2,-1.770606689E2,1.652972412E1
4.018363522E2,1.715130463E2,-2.052940674E2,1.632885742E1
4.023239823E2,3.995735168E1,-1.110724945E2,-6.944274902E1
4.028116123E2,7.259207153E1,-1.460591888E2,-6.969281006E1
4.032992423E2,-7.284280396E1,-2.291327057E2,-1.791790771E1
4.037868722E2,-1.719058228E1,-7.170678711E1,1.092847290E2
4.042745013E2,8.012729645E1,1.627453613E1,1.107760010E2
4.047621309E2,-7.852241516E1,-1.677356720E2,-1.309605713E2
4.052497609E2,3.454733276E2,1.992218018E0,-2.715780029E2
4.057373901E2,3.240744019E2,-1.062565918E2,-2.620507202E2
4.062250201E2,2.271912079E2,-1.093718109E2,-2.868384094E2
4.067126492E2,2.259313965E2,-1.548907166E2,-2.950522461E2
4.072002782E2,2.331596985E2,-1.535303497E2,-2.892165527E2
4.076879079E2,1.646033783E2,-1.508692627E2,-2.926374207E2
4.081755369E2,1.364038391E2,-1.275892181E2,-3.325789185E2
4.086631676E2,1.688340454E2,-9.464494324E1,-1.988604126E2
4.091507966E2,2.048575439E2,-1.026995544E2,-2.175551147E2
4.096384264E2,1.985454102E2,-1.255359802E2,-2.134299316E2
4.101260554E2,2.480242767E2,-1.432803497E2,-2.374697876E2
4.106136841E2,2.302498627E2,-1.003690186E2,-2.199641113E2
4.111013141E2,3.205574036E2,-4.386706543E1,-1.465719604E2
4.115889429E2,3.713900146E2,-1.709748840E1,-1.677318115E2
4.120765719E2,3.778972473E2,-3.090213013E1,-1.911268311E2
4.125642009E2,3.272819824E2,-7.522354126E1,-2.536600952E2
4.130518299E2,2.866539917E2,-4.966474915E1,-3.109435425E2
4.135394587E2,1.986016235E2,-1.128019409E2,-7.023126221E1
4.140270878E2,9.787123108E1,1.524633484E2,1.039822998E2
4.145147166E2,-1.352786713E2,-1.095092163E3,9.636126709E1
4.150023456E2,-9.827427673E1,-1.335693359E3,-2.065197754E1
4.154899752E2,-6.736451721E1,-1.358620361E3,-1.890441895E1
4.159776042E2,-5.989986420E0,-1.215313477E3,1.407578735E2
4.164652344E2,-1.915010452E1,-1.131641479E3,1.548084106E2
4.169528634E2,4.879066467E0,-9.466895752E2,1.583258057E2
4.174404927E2,8.269487000E1,-7.822636719E2,2.670369873E2
4.179281227E2,-7.407531738E0,-7.821644287E2,1.939640503E2
4.184157531E2,-4.555465317E1,-7.272178955E2,2.143477783E2
4.189033831E2,-1.692317505E2,-6.399555664E2,1.300563354E2
4.193910130E2,-1.046302414E2,-6.086304932E2,2.292611084E2
4.198786440E2,-7.610685730E1,-3.641135559E2,2.090245361E2
4.203662743E2,-1.825503082E2,-7.485753174E2,3.272368774E2
4.208539052E2,-3.509197388E2,-2.377483826E2,2.430194702E2
4.213415361E2,-2.788067932E2,-4.136823120E2,3.879836426E2
4.218291671E2,-2.026830139E2,-3.050037537E2,4.212420654E2
4.223167981E2,-2.080020447E2,-3.019996948E2,4.023485718E2
4.228044292E2,-1.881215210E2,-3.627115173E2,4.296851196E2
4.232920612E2,-1.842351074E2,-2.894739685E2,4.057379150E2
4.237796918E2,-1.922495880E2,-2.742667542E2,3.567377319E2
4.242673237E2,-1.684132690E2,-2.812898254E2,3.776530151E2
4.247549550E2,-1.917149048E2,-2.877207642E2,3.898734131E2
4.252425870E2,-1.554360657E2,-3.794677429E2,4.542515259E2
4.257302185E2,-6.062997437E2,2.014690552E2,1.088757324E2
4.262178505E2,-5.604630737E2,-2.363161163E2,2.897045288E2
4.267054825E2,-5.597832642E2,-2.338324280E2,2.707956543E2
4.271931135E2,-5.571070557E2,-2.334659882E2,2.610822144E2
4.276807454E2,-5.342153320E2,-2.140808411E2,1.953698120E2
4.281683764E2,-5.288739624E2,-2.107960358E2,1.952166138E2
4.286560087E2,-5.062250061E2,-2.132178040E2,1.379705200E2
4.291436408E2,-5.047667542E2,-2.119745483E2,1.346691284E2
4.296312716E2,-4.915666199E2,-2.090887909E2,1.459674072E2
4.301189036E2,-4.685080566E2,-1.883388977E2,1.615368042E2
4.306065345E2,-4.328845215E2,-1.778415527E2,1.911547852E2
4.310941665E2,-4.004495850E2,-1.695701294E2,2.072557373E2
4.315817972E2,-3.922848511E2,-1.680656433E2,2.082825928E2
4.320694282E2,-3.902542725E2,-1.690240936E2,1.945408325E2
4.325570601E2,-3.898728638E2,-1.670067902E2,1.923497314E2
4.330446911E2,-3.835000610E2,-1.641471558E2,1.942895508E2
4.335323226E2,-3.754482727E2,-1.623318787E2,1.916916504E2
4.340199536E2,-3.586477661E2,-1.556135101E2,1.957214966E2
4.345075854E2,-3.556368103E2,-1.555977783E2,2.000765991E2
4.349952164E2,-3.530317993E2,-1.521615906E2,1.997974243E2
4.354828468E2,-3.495776672E2,-1.493845215E2,1.928023682E2
4.359704778E2,-3.499364319E2,-1.492295074E2,1.898241577E2
4.364581094E2,-3.497197266E2,-1.478847046E2,1.883479614E2
