"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.161470225E1,-1.723649725E-2,-6.785687525E-3,-5.149029661E-3
8.211229725E1,-4.583342373E-2,-1.378735341E-2,1.230360195E-2
8.260989046E1,-2.135529555E-2,-4.811746534E-3,-3.887739964E-3
8.310748546E1,-1.543175429E-2,-2.293145750E-3,-4.612352233E-3
8.360508033E1,-1.340066083E-2,-2.895145211E-3,7.646018639E-4
8.410267533E1,-6.619363558E-3,-1.109866425E-4,-2.197152469E-3
8.460026846E1,3.579289187E-4,1.001455635E-2,-3.308410291E-3
8.509786346E1,-5.730544683E-3,1.182338130E-2,7.457703352E-3
8.559545833E1,2.934323391E-3,1.736732200E-2,3.058470599E-2
8.609305233E1,-6.222962867E-3,4.313230515E-2,7.448041439E-2
8.659064596E1,-5.476159975E-2,1.032742262E-1,1.381742209E-1
8.708823996E1,5.211045220E-2,1.547034085E-1,2.171822786E-1
8.758583408E1,3.074308857E-2,1.885951459E-1,2.498911619E-1
8.808342808E1,3.921753541E-2,2.656426132E-1,2.794077396E-1
8.858102221E1,2.819188870E-2,3.046481609E-1,2.638700604E-1
8.907861521E1,4.173103347E-2,7.108834386E-2,4.621417224E-1
8.957620971E1,-7.425045967E-2,3.003208041E-1,2.566955686E-1
9.007380371E1,-6.264569610E-2,6.758725643E-2,3.196660876E-1
9.057139596E1,-5.452357978E-2,8.580931276E-2,2.257160842E-1
9.106898996E1,1.443623099E-2,8.960539848E-2,1.126596630E-1
9.156658308E1,-2.273250837E-3,8.221375942E-2,6.117398292E-2
9.206417708E1,4.488247447E-3,-7.417984772E-3,2.707133442E-2
9.256177033E1,7.714705542E-3,2.339938888E-3,-5.428842269E-3
9.305936333E1,2.168401144E-2,3.255845979E-2,-1.692621596E-2
9.355695608E1,6.122572813E-7,-2.857609093E-2,1.580584049E-2
9.405455008E1,5.711433478E-4,6.642922759E-2,-5.233893543E-2
9.455214313E1,-1.447171159E-2,9.823771194E-3,-4.890610464E-3
9.504973613E1,-2.952597849E-2,-3.281773068E-3,1.179762185E-3
9.554732908E1,9.912041947E-3,-9.056746960E-2,3.649679571E-2
9.604492208E1,2.780823968E-2,-9.847117588E-3,6.679020822E-3
9.654251558E1,1.075729355E-2,-2.167798579E-2,1.675841212E-2
9.704010858E1,-2.616797946E-2,6.040126830E-2,-4.341643304E-2
9.753770188E1,-5.316443369E-2,-5.504632741E-2,6.459198147E-2
9.803529588E1,5.021947995E-2,-2.585035935E-2,5.776602775E-3
9.853288908E1,-1.287504286E-2,4.781567305E-2,-1.798760891E-2
9.903048208E1,1.914587989E-2,-7.143294066E-2,-1.255705021E-3
9.952807533E1,-1.933186501E-2,-1.727247983E-2,1.685438491E-2
1.000256693E2,2.012026124E-2,-2.309690416E-2,4.170490429E-3
1.005232615E2,-5.554079264E-2,-1.911063306E-2,1.261928305E-2
1.010208555E2,2.756342851E-2,1.675751805E-2,-1.019023079E-2
1.015184501E2,1.411358118E-1,4.613474384E-2,-2.939833328E-2
1.020160441E2,3.138985857E-2,-1.746703126E-2,-4.817036912E-3
1.025136378E2,1.671775281E-1,-3.202751279E-2,8.009009063E-3
1.030112327E2,3.875524923E-2,1.270140056E-2,-1.781576872E-2
1.035088272E2,1.197373401E-2,-3.082994185E-2,1.287850551E-3
1.040064222E2,2.161809988E-2,1.182392612E-2,-1.224130765E-2
1.045040181E2,9.572668001E-3,-9.462740272E-4,-1.492115390E-2
1.050016131E2,1.820601337E-2,-6.493534893E-2,3.307386488E-2
1.054992086E2,6.101703644E-2,-3.189964592E-2,2.826496214E-2
1.059968036E2,-8.300187439E-2,9.476532042E-2,-1.358615793E-2
1.064944001E2,3.008576296E-2,-3.328195587E-2,2.375116386E-2
1.069919961E2,3.073801100E-2,-1.850162819E-2,-1.303737052E-2
1.074895922E2,6.702806801E-3,8.666364849E-2,-6.630065292E-2
1.079871882E2,7.366839796E-2,3.623822331E-2,-7.659469545E-2
1.084847838E2,1.952620223E-2,-4.093914106E-2,-1.153019220E-1
1.089823798E2,3.102106415E-2,-3.693155199E-2,-1.452919245E-1
1.094799761E2,2.415104397E-2,-1.898747832E-1,-1.175620630E-1
1.099775721E2,4.149643239E-3,-3.903418407E-2,-1.309466660E-1
1.104751686E2,-9.724670090E-3,-2.540013753E-2,-8.195170760E-2
1.109727646E2,2.923430502E-2,-1.513678208E-2,-1.534645073E-2
1.114703606E2,-1.829308085E-2,8.987138048E-3,-1.464961562E-2
1.119679572E2,2.612560801E-2,-3.494972363E-2,1.513086073E-2
1.124655532E2,4.949567467E-2,1.902774125E-1,-1.074357927E-1
