"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.025227983E2,3.568894863E0,-7.934599876E0,-2.327019930E0
3.030227983E2,2.260619164E0,-1.067557812E1,-3.193221807E0
3.035227983E2,8.904291153E0,-1.208734322E1,2.553740025E0
3.040227983E2,2.888735056E0,-1.314257812E1,2.566302419E-1
3.045227983E2,1.083290672E1,-1.040997505E1,-2.410768747E0
3.050227983E2,7.411170006E0,-9.114859581E0,8.219345808E-1
3.055227983E2,5.833701611E0,-7.639086246E0,2.329412937E0
3.060227983E2,4.152743816E0,-5.503491879E0,-3.825525284E0
3.065227983E2,3.205185890E0,-1.057448101E1,1.896311939E-1
3.070227983E2,3.157329559E0,-1.030229759E1,-1.256231815E-1
3.075227983E2,2.468196630E0,-1.050090218E1,-2.176272154E0
3.080227983E2,7.556533813E0,-1.350150204E1,2.233101845E0
3.085227983E2,4.392025948E0,-1.303250885E1,-1.006780148E0
3.090227983E2,7.811967850E0,-1.312044430E1,2.797807932E0
3.095227983E2,1.087537885E0,-1.238824081E1,-4.989035130E-1
3.100227983E2,9.457631111E0,-9.354740143E0,-4.881358147E-1
3.105227983E2,3.669393539E0,-1.261675549E1,-6.155536175E-1
3.110227983E2,7.935796261E0,-8.186444283E0,-2.036890268E0
3.115227983E2,4.735994339E0,-1.248455238E1,2.991028363E-3
3.120227983E2,3.153740168E0,-1.034656525E1,2.465803623E0
3.125227983E2,7.907680511E0,-5.942574978E0,-3.391826153E0
3.130227983E2,3.233899832E0,-8.357531548E0,1.542772412E0
3.135227983E2,4.752145767E0,-5.056632519E0,-4.504488468E0
3.140227983E2,3.448655605E0,-7.095915318E0,1.209571838E0
3.145227983E2,3.821935892E0,-4.631308079E0,-2.452044964E0
3.150227983E2,1.965105653E0,-8.971888542E0,3.146561682E-1
3.155227983E2,3.876372576E0,-9.134600639E0,-1.735992789E0
3.160227983E2,2.502892494E0,-1.075035381E1,-3.040679455E0
3.165227983E2,6.205187321E0,-1.043868923E1,7.716853023E-1
3.170227983E2,3.306880951E0,-1.071386337E1,-7.100701332E-1
3.175227983E2,8.634500504E0,-1.196889877E1,1.889133453E0
3.180227983E2,4.007379532E0,-1.290389442E1,4.001995921E-1
3.185227983E2,7.983652592E0,-1.100040436E1,1.745564103E0
3.190227983E2,5.482554913E0,-1.243490124E1,1.491326690E0
3.195227983E2,9.332008362E0,-8.925228119E0,-4.497310162E0
3.200227983E2,7.028916359E0,-1.042134094E1,-4.151547253E-1
3.205227983E2,5.371288776E0,-9.142376900E0,-1.615155339E-1
3.210227983E2,3.394817114E0,-4.249652863E0,-2.748156786E0
3.215227983E2,2.963510752E0,-7.827520847E0,1.599601984E0
3.220227983E2,6.775277138E0,-4.244867325E0,-3.083750248E0
3.225227983E2,2.450250387E0,-6.541976929E0,-4.319044948E-1
3.230227983E2,4.248456478E0,-6.270391941E0,-1.770688772E0
3.235227983E2,3.410968781E0,-7.821538925E0,-2.702095032E0
3.240227983E2,4.547559261E0,-1.016112137E1,1.862812400E0
3.245227983E2,2.960519791E0,-9.512067795E0,-1.138983607E0
3.250227983E2,8.206185341E0,-1.075932693E1,3.466601849E0
3.255227983E2,2.013560295E0,-1.195454216E1,7.100701332E-1
3.260227983E2,9.083154678E0,-1.181934738E1,1.217348576E0
3.265227983E2,2.175673962E0,-1.368395424E1,-7.214360237E-1
3.270227983E2,9.600004196E0,-8.974281311E0,-1.099501967E0
3.275227983E2,5.125426292E0,-1.133539867E1,-2.380858511E-1
3.280227983E2,8.569295883E0,-1.043868923E1,1.513460279E-1
3.285227983E2,6.745965004E0,-9.309874535E0,4.151547253E-1
3.290227983E2,5.472983360E0,-1.047876835E1,7.417750359E-1
3.295227983E2,8.695517540E0,-8.586644173E0,-6.221339107E-1
3.300227983E2,6.608976364E0,-1.031127071E1,-1.208973646E0
3.305227983E2,6.521039963E0,-6.387042046E0,-4.802993298E0
3.310227983E2,4.441078663E0,-8.998807907E0,7.064808607E-1
3.315227983E2,5.860620975E0,-4.637290478E0,-6.929614544E0
3.320227983E2,3.654438496E0,-6.547959328E0,1.537388563E0
3.325227983E2,4.222135544E0,-5.062016487E0,-2.883949518E0
3.330227983E2,2.772084951E0,-7.952546120E0,1.440479279E0
3.335227983E2,4.176073551E0,-6.695117950E0,-1.936391711E0
3.340227983E2,-5.922235847E-1,-9.314660072E0,-1.138983607E0
3.345227983E2,2.395813704E0,-7.764111042E0,-4.046861172E0
3.350227983E2,1.759322882E0,-9.457631111E0,-2.310270309E0
3.355227983E2,4.210171223E0,-1.150947666E1,-5.042873621E-1
3.360227983E2,5.629713535E0,-1.132283688E1,-4.145565331E-1
3.365227983E2,1.055832958E1,-1.372044468E1,-3.578466177E0
3.370227983E2,4.092923164E0,-9.052646637E0,2.506481707E-1
3.375227983E2,8.306683540E0,-1.081914711E1,-1.416550994E0
3.380227983E2,4.213162422E0,-9.790233612E0,5.389832854E-1
3.385227983E2,8.773283958E0,-6.805187702E0,3.649054468E-2
3.390227983E2,5.422136307E0,-5.916254044E0,-3.412165165E0
3.395227983E2,3.305684566E0,-6.736393929E0,2.421536446E0
3.400227983E2,6.055037498E0,-5.045266628E0,-1.543968797E0
3.405227983E2,2.520838737E0,-8.026723862E0,2.117049932E0
3.410227983E2,3.775874138E0,-5.191228867E0,-3.598805189E0
3.415227983E2,3.089732170E0,-9.151350021E0,1.403988719E0
3.420227983E2,3.444468260E0,-7.588238716E0,-4.562514782E0
3.425227983E2,3.422932863E0,-1.197368431E1,-2.251047850E0
3.430227983E2,6.261418819E0,-1.085743237E1,-5.563312769E-2
3.435227983E2,3.792025566E0,-1.105184937E1,-1.610967875E0
3.440227983E2,1.192762280E1,-1.157647610E1,4.921437740E0
3.445227983E2,1.433898926E0,-1.355115318E1,2.455035925E0
3.450227983E2,1.373599815E1,-7.712665558E0,1.480558991E0
3.455227983E2,4.360919476E0,-1.048355389E1,1.140179992E0
3.460227983E2,8.478966713E0,-7.127620220E0,-2.404786795E-1
3.465227983E2,4.978267670E0,-8.614161491E0,-9.487541914E-1
3.470227983E2,5.091926575E0,-8.922237396E0,1.042074203E0
3.475227983E2,6.104688644E0,-3.884747505E0,-3.952943087E0
