"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.169501772E1,-1.727676392E-2,-7.981720567E-2,3.103025258E-2
9.219501772E1,1.858100891E-1,-5.536898375E-1,-5.773897767E-1
9.269501772E1,-5.489540100E-1,3.621672988E-1,-1.554883569E-1
9.319501772E1,-6.132602692E-2,4.598798156E-1,-2.150782347E-1
9.369501772E1,8.027076721E-3,1.950848103E-2,-8.560675383E-2
9.419501772E1,-3.682041168E-2,1.635719538E-1,4.351198673E-2
9.469501772E1,-5.503149033E-1,7.138281465E-1,4.134275615E-1
9.519501772E1,2.079792023E-1,-3.399608731E-1,-6.623526216E-1
9.569501772E1,1.429433823E-1,-6.427884102E-2,2.552749217E-1
9.619501772E1,5.222415924E-2,-1.838380396E-1,-2.118840814E-2
9.669501772E1,4.196166992E-3,-1.113563776E-2,2.401798964E-2
9.719501772E1,3.910064697E-4,-6.070166826E-3,8.090764284E-3
9.769501772E1,1.333904266E-2,-8.580654860E-3,1.448893547E-2
9.819501772E1,9.551048279E-3,-5.948632956E-3,2.617675066E-2
9.869501772E1,-2.749443054E-3,-4.141771793E-2,1.031846404E-1
9.919501772E1,-2.585315704E-2,1.319393516E-2,-2.754896879E-3
9.969501772E1,-2.164173126E-2,7.221528888E-2,-2.654751539E-1
1.001950177E2,4.080963135E-2,-2.953372598E-1,2.089758813E-1
1.006950177E2,-1.680374146E-2,9.077572823E-2,-7.282792330E-1
1.011950177E2,3.097438812E-2,2.949655056E-2,-2.749353647E-1
1.016950177E2,2.600383759E-2,-6.000638008E-3,-3.498529643E-2
1.021950177E2,1.668930054E-4,-1.803994179E-3,-2.033529431E-2
1.026950177E2,-1.148700714E-2,6.365096569E-2,6.151428819E-2
1.031950177E2,-6.573677063E-3,2.920687199E-2,-3.825031221E-2
1.036950177E2,-3.017425537E-3,-7.755160332E-3,1.338737905E-1
1.041950177E2,-7.370948792E-3,7.881999016E-3,6.066337228E-2
1.046950177E2,-5.435943604E-4,-8.866667747E-3,1.769822836E-2
1.051950177E2,4.392623901E-3,6.756424904E-3,-2.044171840E-2
1.056950177E2,4.816055298E-4,1.644051075E-2,-5.276143551E-3
1.061950177E2,8.553504944E-3,-3.094828129E-2,-1.106303930E-1
1.066950177E2,7.488250732E-3,3.005623817E-3,-1.299878955E-2
1.071950177E2,3.201484680E-3,9.107232094E-3,-3.031224012E-2
1.076950177E2,-1.889228821E-3,1.194500923E-2,-1.199492812E-2
1.081950177E2,-1.614570618E-3,2.252697945E-3,-1.050534844E-2
1.086950177E2,1.866340637E-3,7.534027100E-4,-1.605215669E-2
1.091950177E2,-2.152442932E-3,1.137149334E-2,2.427330613E-2
1.096950177E2,-5.495071411E-3,-4.824995995E-3,-1.624476910E-2
1.101950177E2,1.437187195E-3,-4.261612892E-3,-1.289311051E-2
1.106950177E2,4.135131836E-3,4.127860069E-3,-7.987260818E-3
1.111950177E2,-3.591537476E-3,3.796064854E-2,1.248026490E-1
1.116950177E2,-1.021385193E-3,-3.309047222E-2,-3.781306744E-2
1.121950177E2,5.415916443E-3,-4.782974720E-2,5.401812494E-3
1.126950177E2,-7.836723328E-2,7.162880898E-2,7.892007828E-1
1.131950177E2,-1.336383820E-2,2.482986450E-2,2.928449810E-1
1.136950177E2,-4.017829895E-3,-2.980232239E-3,9.268224239E-2
1.141950177E2,-4.366874695E-3,3.549575806E-3,5.350768566E-3
1.146950177E2,8.354187012E-4,4.001140594E-3,5.068302155E-3
1.151950177E2,4.077911377E-3,2.596735954E-3,-3.376662731E-3
1.156950177E2,-4.222869873E-3,-8.109807968E-4,-4.920542240E-3
1.161950177E2,-2.325534821E-2,1.329830885E-1,2.496762276E-1
1.166950177E2,1.008987427E-2,-7.318198681E-2,-1.860275865E-3
1.171950177E2,-6.970405579E-3,-1.003122330E-2,-9.382130206E-2
1.176950177E2,-1.356410980E-2,-3.341799974E-2,-3.026667237E-2
1.181950177E2,2.012252808E-4,7.665395737E-3,-8.235171437E-3
1.186950177E2,3.501892090E-3,-2.894026041E-2,1.707568765E-3
1.191950177E2,2.543449402E-3,1.334553957E-2,3.387540579E-2
1.196950177E2,-3.766059875E-3,-6.076335907E-3,1.103779674E-2
1.201950177E2,-4.610061646E-3,-8.039295673E-3,1.645450294E-2
1.206950177E2,4.251480103E-3,-1.511257887E-2,-2.378751338E-2
1.211950177E2,6.828308105E-4,-4.109740257E-3,-1.375052333E-2
1.216950177E2,2.386093140E-3,4.581391811E-3,6.379961967E-3
1.221950177E2,1.085281372E-3,-2.572774887E-3,5.857452750E-3
1.226950177E2,9.204864502E-3,-3.267765045E-3,3.751173615E-3
1.231950177E2,9.881019592E-3,1.066714525E-2,8.405700326E-3
1.236950177E2,-1.148033142E-2,8.021354675E-3,3.685563803E-3
1.241950177E2,-1.547813416E-2,-3.238409758E-2,4.023581743E-3
1.246950177E2,2.156257629E-3,2.453267574E-3,-1.460577548E-2
1.251950177E2,-1.547813416E-3,-6.112456322E-3,1.635402441E-3
1.256950177E2,-4.291534424E-3,-3.561019897E-3,-4.236400127E-4
1.261950177E2,-3.203392029E-3,-3.240764141E-3,9.714126587E-3
1.266950177E2,3.176689148E-3,4.187464714E-3,-1.381060481E-2
1.271950177E2,2.858161926E-3,-8.422553539E-3,-3.274980187E-2
1.276950177E2,8.029937744E-3,-3.727614880E-3,9.651392698E-3
1.281950177E2,6.977081299E-3,4.413425922E-3,-8.650511503E-3
