"Time (s)","Pressure (hPa)"
3.943036314E2,1.013871826E3
3.948036314E2,1.013871826E3
3.953036314E2,1.013871826E3
3.958036314E2,1.013871826E3
3.963036314E2,1.013871826E3
3.968036314E2,1.013871826E3
3.973036314E2,1.013871826E3
3.978036314E2,1.013871826E3
3.983036314E2,1.013871826E3
3.988036314E2,1.013871826E3
3.993036314E2,1.013871826E3
3.998036314E2,1.013871826E3
4.003036314E2,1.013461670E3
4.008036314E2,1.013481689E3
4.013036314E2,1.013483154E3
4.018036314E2,1.013574707E3
4.023036314E2,1.013574707E3
4.028036314E2,1.013574707E3
4.033036314E2,1.013574707E3
4.038036314E2,1.013574707E3
4.043036314E2,1.013574707E3
4.048036314E2,1.013574707E3
4.053036314E2,1.013574707E3
4.058036314E2,1.013574707E3
4.063036314E2,1.013574707E3
4.068036314E2,1.013574707E3
4.073036314E2,1.013574707E3
4.078036314E2,1.013574707E3
4.083036314E2,1.013574707E3
4.088036314E2,1.013574707E3
4.093036314E2,1.013574707E3
4.098036314E2,1.013574707E3
4.103036314E2,1.013574707E3
4.108036314E2,1.013574707E3
4.113036314E2,1.013574707E3
4.118036314E2,1.013574707E3
4.123036314E2,1.013574707E3
4.128036314E2,1.013574707E3
4.133036314E2,1.013574707E3
4.138036314E2,1.013574707E3
4.143036314E2,1.013574707E3
4.148036314E2,1.013574707E3
4.153036314E2,1.013574707E3
4.158036314E2,1.013574707E3
4.163036314E2,1.013574707E3
4.168036314E2,1.013574707E3
4.173036314E2,1.013574707E3
4.178036314E2,1.013574707E3
4.183036314E2,1.013574707E3
4.188036314E2,1.013574707E3
4.193036314E2,1.013574707E3
4.198036314E2,1.013574707E3
4.203036314E2,1.014173950E3
4.208036314E2,1.014429199E3
4.213036314E2,1.014428223E3
4.218036314E2,1.014387207E3
4.223036314E2,1.014387207E3
4.228036314E2,1.014387207E3
4.233036314E2,1.014387207E3
4.238036314E2,1.014387207E3
4.243036314E2,1.014387207E3
4.248036314E2,1.014387207E3
4.253036314E2,1.014387207E3
4.258036314E2,1.014387207E3
4.263036314E2,1.014387207E3
4.268036314E2,1.014387207E3
4.273036314E2,1.014387207E3
4.278036314E2,1.014387207E3
4.283036314E2,1.014387207E3
4.288036314E2,1.014387207E3
4.293036314E2,1.014387207E3
4.298036314E2,1.014387207E3
4.303036314E2,1.014387207E3
4.308036314E2,1.014387207E3
4.313036314E2,1.014387207E3
4.318036314E2,1.014387207E3
4.323036314E2,1.014387207E3
4.328036314E2,1.014387207E3
4.333036314E2,1.014387207E3
4.338036314E2,1.014387207E3
4.343036314E2,1.014387207E3
4.348036314E2,1.014387207E3
4.353036314E2,1.014387207E3
4.358036314E2,1.014387207E3
4.363036314E2,1.014387207E3
4.368036314E2,1.014387207E3
4.373036314E2,1.014387207E3
4.378036314E2,1.014387207E3
4.383036314E2,1.014387207E3
4.388036314E2,1.014387207E3
4.393036314E2,1.014387207E3
4.398036314E2,1.014387207E3
4.403036314E2,1.013696045E3
4.408036314E2,1.013493164E3
4.413036314E2,1.013465332E3
4.418036314E2,1.013296875E3
4.423036314E2,1.013296875E3
4.428036314E2,1.013296875E3
4.433036314E2,1.013296875E3
4.438036314E2,1.013296875E3
4.443036314E2,1.013296875E3
4.448036314E2,1.013296875E3
4.453036314E2,1.013296875E3
4.458036314E2,1.013296875E3
4.463036314E2,1.013296875E3
4.468036314E2,1.013296875E3
4.473036314E2,1.013296875E3
4.478036314E2,1.013296875E3
4.483036314E2,1.013296875E3
4.488036314E2,1.013296875E3
4.493036314E2,1.013296875E3
4.498036314E2,1.013296875E3
4.503036314E2,1.013296875E3
4.508036314E2,1.013296875E3
4.513036314E2,1.013296875E3
4.518036314E2,1.013296875E3
4.523036314E2,1.013296875E3
4.528036314E2,1.013296875E3
4.533036314E2,1.013296875E3
4.538036314E2,1.013296875E3
4.543036314E2,1.013296875E3
4.548036314E2,1.013296875E3
4.553036314E2,1.013296875E3
4.558036314E2,1.013296875E3
4.563036314E2,1.013296875E3
4.568036314E2,1.013296875E3
4.573036314E2,1.013296875E3
4.578036314E2,1.013296875E3
4.583036314E2,1.013296875E3
4.588036314E2,1.013296875E3
4.593036314E2,1.013296875E3
4.598036314E2,1.013296875E3
4.603036314E2,1.013809692E3
4.608036314E2,1.014239990E3
4.613036314E2,1.014258057E3
4.618036314E2,1.014243896E3
4.623036314E2,1.014243896E3
4.628036314E2,1.014243896E3
4.633036314E2,1.014243896E3
4.638036314E2,1.014243896E3
4.643036314E2,1.014243896E3
4.648036314E2,1.014243896E3
4.653036314E2,1.014243896E3
4.658036314E2,1.014243896E3
4.663036314E2,1.014243896E3
4.668036314E2,1.014243896E3
4.673036314E2,1.014243896E3
4.678036314E2,1.014243896E3
