"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.742148558E2,-9.621120058E-3,3.054323839E-3,-2.138026804E-2
1.747190328E2,1.069013379E-3,-1.282816008E-2,-3.207040019E-3
1.752232101E2,-2.351829410E-2,2.901607659E-3,-8.857538924E-3
1.757273880E2,6.872228812E-3,-1.572976820E-2,-2.443459118E-3
1.762315666E2,-6.414080039E-3,-2.290742937E-3,6.872228812E-3
1.767357459E2,-1.007926930E-2,8.399390616E-3,1.527161949E-4
1.772399261E2,1.114828233E-2,-1.954767294E-2,-1.374445739E-3
1.777441072E2,-2.076940238E-2,2.458730713E-2,1.160643063E-2
1.782482890E2,-3.436114267E-2,3.481929377E-2,-1.725693047E-2
1.787524716E2,2.076940238E-2,-2.290742844E-2,8.857538924E-3
1.792566549E2,1.527161920E-3,-1.985310577E-3,1.527161949E-4
1.797608388E2,2.840521187E-2,-4.184423760E-2,9.162971983E-4
1.802650234E2,2.443459118E-3,-1.588248461E-2,8.399390616E-3
1.807692085E2,-6.108647794E-4,2.138026757E-3,-1.267544460E-2
1.812733941E2,9.621120058E-3,-8.857538924E-3,5.345067009E-3
1.817775800E2,-1.099556591E-2,2.977965772E-2,-2.596175298E-2
1.822817663E2,1.527161920E-3,8.093958721E-3,3.817904973E-3
1.827859529E2,3.054323839E-3,-3.359756200E-3,1.832594397E-3
1.832901397E2,-1.481347065E-2,1.343902480E-2,6.566796452E-3
1.837943267E2,1.313359290E-2,-9.621120058E-3,-5.039634649E-3
1.842985139E2,-2.138026757E-3,-1.832594397E-3,9.773836471E-3
1.848027012E2,-1.572976820E-2,2.260199748E-2,-1.527161989E-2
1.853068887E2,1.985310577E-3,-4.581485991E-4,-3.054323897E-4
1.858110765E2,2.748891478E-3,-5.650499370E-3,3.817904973E-3
1.863152645E2,-5.192350596E-3,7.941242307E-3,-6.872228812E-3
1.868194526E2,1.908952370E-2,-2.947422490E-2,1.053741761E-2
1.873236408E2,-1.069013402E-2,9.468403645E-3,5.650499370E-3
1.878278291E2,2.748891478E-3,3.512472380E-3,-6.719512399E-3
1.883320175E2,1.985310577E-3,-2.596175298E-3,6.108647678E-3
1.888362059E2,-1.527161989E-2,1.221729536E-2,-8.246674202E-3
1.893403943E2,1.786779426E-2,-1.771507785E-2,7.483093534E-3
