"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.915144082E2,3.793222189E0,-2.453241348E0,7.755736351E0
4.920144082E2,4.795216560E0,-3.062813044E0,9.409774780E0
4.925144082E2,4.188635826E0,-2.653042078E0,8.749356270E0
4.930144082E2,3.842873096E0,-2.429911375E0,7.663014412E0
4.935144082E2,4.384847641E0,-2.815753937E0,8.508877754E0
4.940144082E2,4.660022259E0,-2.758326292E0,8.349156380E0
4.945144082E2,4.576871395E0,-2.578266382E0,8.108079910E0
4.950144082E2,3.403790236E0,-2.190629244E0,6.380461693E0
4.955144082E2,5.101497650E0,-3.171088219E0,1.017428207E1
4.960144082E2,4.632504463E0,-3.083152056E0,9.270991325E0
4.965144082E2,3.978067636E0,-2.224128723E0,7.779664516E0
4.970144082E2,4.793421745E0,-2.973082066E0,8.778668404E0
4.975144082E2,4.494917393E0,-2.443670034E0,7.731808186E0
4.980144082E2,4.427918434E0,-2.802593470E0,8.433503151E0
4.985144082E2,4.755136967E0,-2.903092146E0,8.548358917E0
4.990144082E2,4.353740692E0,-2.645265341E0,8.846863747E0
4.995144082E2,4.581656933E0,-2.834298372E0,8.378468513E0
5.000144082E2,4.584648132E0,-2.796013355E0,8.486145973E0
5.005144082E2,4.390231133E0,-2.714657307E0,8.232506752E0
5.010144082E2,4.183850288E0,-2.884547710E0,8.362317085E0
5.015144082E2,4.463212490E0,-2.806182861E0,8.679964066E0
5.020144082E2,4.119244099E0,-2.767299414E0,8.568099976E0
5.025144082E2,4.179663181E0,-2.514258385E0,8.054241180E0
5.030144082E2,4.415356159E0,-2.551945448E0,7.952546120E0
5.035144082E2,4.693521500E0,-2.640479803E0,8.596813202E0
5.040144082E2,3.875176191E0,-2.556730986E0,8.175676346E0
5.045144082E2,4.581656933E0,-2.959323406E0,9.028717995E0
5.050144082E2,3.927818298E0,-2.335394859E0,7.220342159E0
5.055144082E2,4.734797955E0,-2.960519791E0,9.116654396E0
5.060144082E2,3.999603033E0,-2.576471806E0,8.230113029E0
5.065144082E2,4.291527271E0,-2.566900492E0,8.956933022E0
5.070144082E2,5.267798901E0,-2.630908489E0,8.807381630E0
5.075144082E2,4.314857483E0,-2.745165825E0,7.923832417E0
5.080144082E2,4.351946354E0,-2.233700037E0,7.861020565E0
5.085144082E2,4.954339504E0,-3.074178934E0,8.413164139E0
5.090144082E2,4.261018753E0,-3.147160053E0,7.780262947E0
5.095144082E2,4.128217220E0,-4.027718544E0,7.607381344E0
5.100144082E2,4.463810444E0,-3.527020693E0,8.056035995E0
5.105144082E2,4.482355118E0,-3.743571043E0,8.601598740E0
5.110144082E2,4.059423447E0,-3.788436413E0,7.990831375E0
5.115144082E2,4.037888050E0,-3.846462488E0,8.475378036E0
5.120144082E2,3.735794306E0,-3.768097401E0,8.598010063E0
5.125144082E2,3.938585997E0,-3.150749207E0,8.440083504E0
5.130144082E2,4.147359848E0,-2.961117983E0,8.094321251E0
5.135144082E2,3.208176851E0,-2.720041037E0,9.464810371E0
5.140144082E2,3.440878868E0,-2.413161755E0,8.641080856E0
5.145144082E2,3.272184849E0,-2.855833769E0,8.591429710E0
5.150144082E2,3.544368505E0,-2.922832966E0,7.722835064E0
5.155144082E2,4.547559261E0,-2.900100946E0,8.431110382E0
5.160144082E2,5.437689304E0,-2.720041037E0,8.756534576E0
5.165144082E2,5.407779217E0,-2.628515720E0,8.066802979E0
5.170144082E2,5.422136307E0,-2.940180779E0,8.328817368E0
5.175144082E2,5.076373100E0,-2.839682341E0,8.247461319E0
5.180144082E2,5.163711071E0,-2.764308453E0,8.291728973E0
5.185144082E2,4.474578381E0,-2.517249346E0,8.093722343E0
5.190144082E2,4.195216179E0,-2.816950560E0,8.690732002E0
5.195144082E2,4.042674065E0,-2.883949518E0,7.660023689E0
5.200144082E2,4.802993298E0,-3.416950703E0,9.067003250E0
