"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.502208290E2,5.233504779E1,4.857942865E0,1.091853358E0,7.646630168E-2,3.021324240E2,4.743970240E0,3.364414273E0
1.512208170E2,5.233504484E1,4.857948403E0,9.912717557E-1,0.000000000E0,3.021324284E2,4.742518259E0,3.366460693E0
1.522208046E2,5.233504484E1,4.857948403E0,9.912717557E-1,0.000000000E0,3.021324284E2,4.743624481E0,3.364901755E0
1.532207923E2,5.233503876E1,4.857952829E0,8.783885017E-1,3.294705919E-2,3.021324315E2,4.741718986E0,3.367586390E0
1.542207801E2,5.233503909E1,4.857954906E0,9.721639007E-1,8.011224102E-2,3.021324332E2,4.740994515E0,3.368606246E0
1.552207686E2,5.233503683E1,4.857950741E0,6.685782755E-1,0.000000000E0,3.021324296E2,4.740602001E0,3.369158604E0
1.562207572E2,5.233503577E1,4.857948015E0,8.382388027E-1,3.197132225E-2,3.021324273E2,4.741746412E0,3.367547772E0
1.572207445E2,5.233503845E1,4.857941069E0,7.795620281E-1,1.742958228E-1,3.021324218E2,4.741381090E0,3.368062113E0
1.582207326E2,5.233503798E1,4.857940646E0,7.703838972E-1,0.000000000E0,3.021324214E2,4.740973247E0,3.368636179E0
1.592207209E2,5.233503742E1,4.857949034E0,8.549872721E-1,2.228336437E-2,3.021324283E2,4.740433296E0,3.369395969E0
1.602207088E2,5.233503720E1,4.857947324E0,1.083582394E0,0.000000000E0,3.021324268E2,4.739052763E0,3.371337411E0
1.612206976E2,5.233503739E1,4.857942037E0,1.085300340E0,0.000000000E0,3.021324225E2,4.740291850E0,3.369594962E0
1.622206854E2,5.233503696E1,4.857940703E0,1.135870456E0,0.000000000E0,3.021324214E2,4.742115963E0,3.367027357E0
1.632206744E2,5.233503551E1,4.857940699E0,1.212921521E0,5.239629996E-2,3.021324212E2,4.744062079E0,3.364284771E0
1.642206624E2,5.233503487E1,4.857940592E0,9.163682070E-1,2.438874447E-2,3.021324211E2,4.743690698E0,3.364808403E0
1.652206510E2,5.233503433E1,4.857938568E0,1.104722366E0,0.000000000E0,3.021324194E2,4.745124867E0,3.362785605E0
1.662206398E2,5.233503102E1,4.857941601E0,1.308779637E0,2.867983073E-2,3.021324216E2,4.746157068E0,3.361328624E0
1.672206280E2,5.233502975E1,4.857944447E0,1.525802570E0,5.409762935E-2,3.021324239E2,4.749351905E0,3.356812999E0
1.682206169E2,5.233502960E1,4.857944830E0,1.528805381E0,0.000000000E0,3.021324242E2,4.751072648E0,3.354377100E0
1.692206051E2,5.233502960E1,4.857944830E0,1.528805381E0,0.000000000E0,3.021324242E2,4.753611935E0,3.350777611E0
1.702205946E2,5.233502960E1,4.857944830E0,1.528805381E0,0.000000000E0,3.021324242E2,4.752392646E0,3.352506700E0
1.712205831E2,5.233503388E1,4.857953704E0,1.815722967E0,1.565307446E-1,3.021324318E2,4.750050434E0,3.355824474E0
1.722205718E2,5.233503562E1,4.857955978E0,1.879919732E0,1.085997384E-1,3.021324338E2,4.748957615E0,3.357370787E0
1.732205601E2,5.233503740E1,4.857954716E0,1.996829008E0,2.016654331E-1,3.021324329E2,4.748187696E0,3.358459563E0
