"Time (s)","X (hPa)"
9.493565645E2,1.017463303E3
9.504284325E2,1.017454605E3
9.515003085E2,1.017448959E3
9.525721625E2,1.017442398E3
9.536439905E2,1.017428589E3
9.547158735E2,1.017422028E3
9.557877105E2,1.017422028E3
9.568594875E2,1.017426834E3
9.579312845E2,1.017436905E3
9.590031365E2,1.017454453E3
9.600749845E2,1.017468491E3
9.611468335E2,1.017485580E3
9.622187125E2,1.017501144E3
9.632905565E2,1.017509384E3
9.643624155E2,1.017517319E3
9.654342275E2,1.017527924E3
9.665060865E2,1.017527924E3
9.675779595E2,1.017524261E3
9.686498075E2,1.017520065E3
9.697216755E2,1.017505951E3
9.707935605E2,1.017495728E3
9.718653885E2,1.017489548E3
9.729372085E2,1.017483902E3
9.740089975E2,1.017478409E3
9.750808205E2,1.017478256E3
9.761526725E2,1.017477341E3
9.772245205E2,1.017477341E3
9.782963915E2,1.017477570E3
9.793682725E2,1.017488708E3
9.804401395E2,1.017501221E3
9.815120415E2,1.017524338E3
9.825839265E2,1.017556076E3
9.836558085E2,1.017593994E3
9.847276815E2,1.017612534E3
9.857995275E2,1.017612534E3
9.868713765E2,1.017597580E3
9.879432265E2,1.017571716E3
9.890150535E2,1.017537766E3
9.900868575E2,1.017512741E3
9.911586685E2,1.017506866E3
9.922305065E2,1.017506866E3
9.933023785E2,1.017508087E3
9.943742195E2,1.017515640E3
9.954460525E2,1.017524338E3
9.965179365E2,1.017527237E3
9.975897815E2,1.017527237E3
9.986616475E2,1.017523422E3
9.997335395E2,1.017513428E3
1.000805415E3,1.017500687E3
1.001877299E3,1.017486420E3
1.002949189E3,1.017482452E3
1.004021045E3,1.017482452E3
1.005092900E3,1.017485580E3
1.006164716E3,1.017490845E3
1.007236539E3,1.017503052E3
1.008308359E3,1.017515030E3
1.009380175E3,1.017526855E3
1.010451981E3,1.017538605E3
1.011523824E3,1.017546158E3
1.012595650E3,1.017546158E3
1.013667451E3,1.017545395E3
1.014739286E3,1.017540588E3
1.015811121E3,1.017534637E3
1.016882949E3,1.017527313E3
1.017954863E3,1.017520523E3
1.019026764E3,1.017517166E3
1.020098607E3,1.017511902E3
1.021170480E3,1.017508087E3
1.022242342E3,1.017501526E3
1.023314176E3,1.017495956E3
1.024386046E3,1.017494278E3
1.025457943E3,1.017493973E3
1.026529766E3,1.017493820E3
1.027601631E3,1.017493820E3
1.028673464E3,1.017493820E3
1.029745278E3,1.017494583E3
1.030817133E3,1.017494278E3
1.031888944E3,1.017494278E3
1.032960760E3,1.017493591E3
1.034032553E3,1.017493591E3
1.035104358E3,1.017511673E3
1.036176166E3,1.017521744E3
1.037247980E3,1.017530594E3
1.038319822E3,1.017542267E3
1.039391606E3,1.017542267E3
1.040463416E3,1.017531967E3
1.041535184E3,1.017516708E3
1.042606983E3,1.017505646E3
1.043678790E3,1.017491455E3
1.044750603E3,1.017476578E3
1.045822447E3,1.017466583E3
1.046894246E3,1.017457809E3
1.047966036E3,1.017449341E3
1.049037839E3,1.017446213E3
1.050109635E3,1.017446213E3
1.051181380E3,1.017447433E3
1.052253138E3,1.017450485E3
1.053324941E3,1.017453232E3
1.054396728E3,1.017453232E3
1.055468497E3,1.017445526E3
1.056540274E3,1.017437134E3
1.057612048E3,1.017433853E3
1.058683789E3,1.017421570E3
1.059755532E3,1.017421570E3
1.060827252E3,1.017428055E3
1.061898943E3,1.017436905E3
1.062970716E3,1.017443466E3
1.064042496E3,1.017451096E3
1.065114278E3,1.017452087E3
1.066186014E3,1.017452087E3
1.067257795E3,1.017447891E3
1.068329586E3,1.017420502E3
1.069401404E3,1.017401581E3
1.070473205E3,1.017380905E3
1.071544948E3,1.017378387E3
1.072616718E3,1.017378387E3
1.073688491E3,1.017392731E3
1.074760268E3,1.017411880E3
1.075832062E3,1.017435455E3
1.076903807E3,1.017440109E3
1.077975517E3,1.017443085E3
1.079047276E3,1.017443924E3
1.080119016E3,1.017443085E3
1.081190741E3,1.017438889E3
1.082262472E3,1.017437134E3
1.083334274E3,1.017433548E3
