"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.298724345E2,-1.699642837E-2,3.885065205E-3,-2.169086598E-3
1.303699841E2,-1.477020979E-2,2.522967011E-2,-2.016305178E-2
1.308675341E2,2.351557836E-3,3.727670014E-2,-1.360876393E-2
1.313650845E2,1.555324346E-2,1.998794079E-2,2.907072194E-3
1.318626335E2,9.858429432E-3,6.921673659E-3,2.525657974E-2
1.323601837E2,1.197045203E-2,2.363012731E-2,5.941788666E-3
1.328577327E2,-4.782413598E-3,2.775982022E-2,-1.778901927E-2
1.333552818E2,8.582774550E-3,-2.895776555E-2,5.818995647E-3
1.338528307E2,-1.241105329E-2,3.150962293E-2,1.189475227E-2
1.343503791E2,8.750122041E-3,-4.792364314E-2,5.166698620E-2
1.348479271E2,-1.514737774E-2,9.281238541E-3,-3.060847521E-3
1.353454761E2,1.286100596E-2,-1.876536384E-2,1.105181966E-2
1.358430244E2,4.895559978E-3,9.063722566E-3,-8.581658825E-3
1.363405724E2,9.116534144E-3,-2.464635484E-2,2.126756310E-2
1.368381200E2,1.403413806E-2,1.219119877E-2,-1.595683396E-2
1.373356670E2,-7.407349069E-3,-2.698282152E-2,1.025862806E-2
1.378332150E2,3.314501792E-2,3.437426686E-2,-1.013949327E-2
1.383307620E2,-2.711795643E-2,2.708053216E-2,-3.848082200E-2
1.388283098E2,-3.537454642E-3,4.165379703E-2,-2.795661613E-2
1.393258568E2,-2.470941655E-2,-1.129587181E-2,-7.683666423E-3
1.398234033E2,1.720737480E-2,-2.412196808E-2,1.343372092E-2
1.403209502E2,4.044167697E-3,1.819778979E-2,-1.501789503E-2
1.408184970E2,5.984542426E-3,9.538685903E-3,-4.744521342E-3
1.413160440E2,-2.954745665E-2,-1.812740695E-3,-4.681469873E-3
1.418135915E2,-1.577414759E-2,-4.806112498E-3,-1.566612720E-2
1.423111395E2,-1.904182322E-2,-2.799331397E-2,1.717771962E-2
1.428086863E2,-1.045034733E-2,7.729540579E-3,1.135782152E-2
1.433062343E2,-2.263986319E-2,-3.207388520E-2,2.808300033E-2
1.438037809E2,3.918694332E-3,-1.652183570E-2,9.953294881E-3
1.443013289E2,1.088871993E-2,2.284076298E-3,-3.656257875E-3
1.447988778E2,-1.400458813E-2,2.075123135E-3,5.548223853E-4
1.452964258E2,2.982254140E-3,2.303052135E-2,-1.634983718E-2
