"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.347934387E2,-2.081250191E0,4.145625305E1,-1.312500000E0
5.352934387E2,-3.243750095E0,4.147500229E1,-2.118750095E0
5.357934387E2,-3.018750191E0,4.151250076E1,-2.118750095E0
5.362934387E2,-3.337500095E0,4.102500153E1,-2.081250191E0
5.367934387E2,-3.506250143E0,4.100625229E1,-1.575000048E0
5.372934387E2,-4.162500381E0,4.048125076E1,-1.200000048E0
5.377934387E2,-4.575000286E0,4.055625153E1,-1.762500048E0
5.382934387E2,-4.312500000E0,4.016250229E1,-1.518750072E0
5.387934387E2,-5.062500000E0,4.021875000E1,-1.875000119E0
5.392934387E2,-3.993750095E0,4.046250153E1,-1.650000095E0
5.397934387E2,-4.912500381E0,4.040625000E1,-1.875000119E0
5.402934387E2,-4.218750000E0,4.050000000E1,-1.875000119E0
5.407934387E2,-3.937500238E0,4.048125076E1,-2.643750191E0
5.412934387E2,-2.475000143E0,4.076250076E1,-3.356250048E0
5.417934387E2,-2.062500000E0,4.027500153E1,-3.375000238E0
5.422934387E2,-1.012500048E0,4.033125305E1,-3.487500191E0
5.427934387E2,-3.375000060E-1,4.033125305E1,-4.031250000E0
5.432934387E2,-9.375000000E-2,4.010625076E1,-3.450000048E0
5.437934387E2,-3.750000149E-2,3.984375000E1,-2.793750048E0
5.442934387E2,-6.562500000E-1,3.978750229E1,-2.812500000E0
5.447934387E2,-2.362500191E0,3.954375076E1,-3.431250095E0
5.452934387E2,-2.531250000E0,3.937500000E1,-4.181250095E0
5.457934387E2,-3.450000048E0,3.740625000E1,-4.875000000E0
5.462934387E2,-3.693750143E0,3.549375153E1,-4.931250095E0
5.467934387E2,-3.393750191E0,3.386250305E1,-2.718750000E0
5.472934387E2,-3.543750048E0,3.339375305E1,-2.981250048E0
5.477934387E2,-6.112500191E0,3.253125000E1,-3.881250143E0
5.482934387E2,-7.687500477E0,3.163125038E1,-5.737500191E0
5.487934387E2,-7.912500381E0,3.181875038E1,-5.362500191E0
5.492934387E2,-6.375000477E0,3.268125153E1,-2.118750095E0
5.497934387E2,-6.431250095E0,3.466875076E1,-9.375000596E-1
5.502934387E2,-6.318750381E0,3.673125076E1,-1.912500024E0
5.507934387E2,-6.993750095E0,3.847500229E1,-3.262500048E0
5.512934387E2,-6.525000095E0,3.915000153E1,-4.012500286E0
5.517934387E2,-4.781250000E0,3.999375153E1,-3.543750048E0
5.522934387E2,-2.250000000E0,4.113750076E1,-2.400000095E0
5.527934387E2,-1.218750000E0,4.128750229E1,-2.381250143E0
5.532934387E2,-1.181250095E0,4.111875153E1,-2.587500095E0
5.537934387E2,-1.218750000E0,4.081875229E1,-2.025000095E0
5.542934387E2,-1.462500095E0,4.042500305E1,-8.812500238E-1
5.547934387E2,-2.193750143E0,3.982500076E1,5.250000358E-1
5.552934387E2,-2.381250143E0,3.926250076E1,1.650000095E0
5.557934387E2,-1.856250048E0,3.864375305E1,2.343750000E0
5.562934387E2,-1.537500024E0,3.787500000E1,3.037500143E0
5.567934387E2,-1.800000072E0,3.667500305E1,4.218750000E0
5.572934387E2,-2.081250191E0,3.586875153E1,6.150000095E0
5.577934387E2,-1.893750072E0,3.536250305E1,8.718750000E0
5.582934387E2,-1.518750072E0,3.523125076E1,9.637500763E0
5.587934387E2,-1.875000119E0,3.496875000E1,1.031250000E1
5.592934387E2,-2.156250000E0,3.506250000E1,1.033125019E1
5.597934387E2,-3.600000143E0,3.481875229E1,1.089375019E1
5.602934387E2,-3.881250143E0,3.521250153E1,1.147500038E1
5.607934387E2,-4.481250286E0,3.585000229E1,1.200000000E1
5.612934387E2,-4.162500381E0,3.635625076E1,1.190625000E1
5.617934387E2,-4.893750191E0,3.663750076E1,1.166250038E1
5.622934387E2,-5.043750286E0,3.688125229E1,1.175625038E1
5.627934387E2,-5.400000095E0,3.701250076E1,1.168125057E1
5.632934387E2,-5.156250000E0,3.678750229E1,1.220625019E1
5.637934387E2,-4.950000286E0,3.669375229E1,1.293750095E1
5.642934387E2,-5.175000191E0,3.650625229E1,1.376250076E1
5.647934387E2,-5.493750095E0,3.622500229E1,1.411875057E1
5.652934387E2,-5.437500000E0,3.624375153E1,1.396875095E1
5.657934387E2,-5.643750191E0,3.598125076E1,1.351875019E1
5.662934387E2,-5.381250381E0,3.586875153E1,1.267500019E1
5.667934387E2,-5.287500381E0,3.556875229E1,1.216875076E1
5.672934387E2,-4.950000286E0,3.566250229E1,1.215000057E1
5.677934387E2,-4.762500286E0,3.585000229E1,1.181250000E1
5.682934387E2,-4.068750381E0,3.583125305E1,1.177500057E1
5.687934387E2,-4.050000191E0,3.588750076E1,1.140000057E1
5.692934387E2,-3.618750095E0,3.577500153E1,1.156875038E1
5.697934387E2,-3.525000095E0,3.607500076E1,1.181250000E1
5.702934387E2,-3.243750095E0,3.613125229E1,1.241250038E1
5.707934387E2,-3.675000191E0,3.622500229E1,1.254375076E1
5.712934387E2,-3.393750191E0,3.648750305E1,1.222500038E1
5.717934387E2,-3.618750095E0,3.652500153E1,1.164375019E1
5.722934387E2,-3.843750238E0,3.691875076E1,1.057500076E1
5.727934387E2,-3.881250143E0,3.731250000E1,1.048125076E1
5.732934387E2,-4.312500000E0,3.753750229E1,1.053750038E1
5.737934387E2,-4.293750286E0,3.738750076E1,1.053750038E1
5.742934387E2,-5.325000286E0,3.705000305E1,1.036875057E1
5.747934387E2,-4.912500381E0,3.706875229E1,1.065000057E1
5.752934387E2,-5.193750381E0,3.695625305E1,1.095000076E1
5.757934387E2,-5.287500381E0,3.678750229E1,1.123125076E1
5.762934387E2,-5.250000000E0,3.648750305E1,1.156875038E1
5.767934387E2,-5.737500191E0,3.654375076E1,1.170000076E1
5.772934387E2,-5.662500381E0,3.661875153E1,1.051875019E1
5.777934387E2,-6.018750191E0,3.705000305E1,9.375000000E0
5.782934387E2,-5.081250191E0,3.793125153E1,7.800000191E0
5.787934387E2,-5.062500000E0,3.851250076E1,6.150000095E0
5.792934387E2,-3.993750095E0,3.894375229E1,4.706250191E0
5.797934387E2,-3.993750095E0,3.961875153E1,2.925000191E0
5.802934387E2,-3.618750095E0,4.010625076E1,1.181250095E0
5.807934387E2,-3.075000048E0,4.066875076E1,1.500000060E-1
5.812934387E2,-2.850000143E0,4.093125153E1,-3.937500119E-1
5.817934387E2,-2.775000095E0,4.126875305E1,-6.375000477E-1
5.822934387E2,-3.656250238E0,4.143750000E1,-1.200000048E0
5.827934387E2,-3.281250238E0,4.168125153E1,-1.293750048E0
5.832934387E2,-4.293750286E0,4.173750305E1,-1.443750024E0
5.837934387E2,-3.862500191E0,4.192500305E1,-1.406250000E0
5.842934387E2,-4.012500286E0,4.201875305E1,-1.575000048E0
5.847934387E2,-4.893750191E0,4.171875000E1,-1.950000048E0
