"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.952297766E1,2.008774519E0,-1.062592697E1,1.220339537E0
8.002297766E1,9.981659889E0,-1.215553856E1,1.595414519E0
8.052297766E1,2.207977057E0,-1.077727318E1,-7.543373108E-1
8.102297766E1,1.515254974E1,-7.853243828E0,1.284347534E0
8.152297766E1,5.647061348E0,-1.100219822E1,-1.555334684E-2
8.202297766E1,1.348116302E1,-8.886942863E0,1.753340840E0
8.252297766E1,2.888735056E0,-1.157647610E1,2.452643216E-1
8.302297766E1,1.186720371E1,-9.027522087E0,2.763710022E-1
8.352297766E1,9.092725813E-2,-1.115713406E1,-9.942178130E-1
8.402297766E1,1.236969662E1,-8.220541954E0,-1.581057549E0
8.452297766E1,3.485146284E0,-1.177388382E1,-3.792623878E-1
8.502297766E1,1.345723438E1,-7.186244488E0,-9.637092948E-1
8.552297766E1,6.883552551E0,-1.040518951E1,1.233500123E0
8.602297766E1,1.119482040E1,-7.666603565E0,-1.091127157E0
8.652297766E1,9.360722542E0,-7.593024254E0,-2.673381090E0
8.702297766E1,1.049671459E1,-7.382455826E0,-1.627119333E-1
8.752297766E1,8.713463783E0,-9.880562782E0,9.649057388E-1
8.802297766E1,1.054756260E1,-7.109674454E0,6.987041831E-1
8.852297766E1,8.283951759E0,-4.743771076E0,-3.239881754E0
8.902297766E1,1.413500118E1,-4.768297195E0,1.889133453E0
8.952297766E1,1.593619823E0,4.893920422E0,5.169693470E0
9.002297766E1,-2.964108944E0,3.924229145E0,9.006584167E0
9.052297766E1,-4.370490551E0,4.559523582E0,7.278966427E0
