"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.593504960E2,-2.601329470E-3,1.350460667E-2,3.015021235E-2
1.598515629E2,-1.861318760E-2,6.638295949E-2,5.029806867E-3
1.603526299E2,4.099750519E-2,-9.991234541E-2,2.882792056E-2
1.608536964E2,6.383335590E-2,-5.991386995E-2,1.845921203E-2
1.613547634E2,4.109317064E-2,-1.239906847E-1,3.880952299E-2
1.618558304E2,6.647876650E-2,-9.506116807E-2,2.603305504E-2
1.623568974E2,9.388709068E-2,-1.354244351E-1,2.294234559E-2
1.628579647E2,-2.740933932E-2,8.628457785E-2,6.115055643E-3
1.633590327E2,-2.618798241E-2,4.412974790E-2,1.337249950E-2
1.638600999E2,8.242533356E-2,-1.456986815E-1,4.585456476E-2
1.643611659E2,-1.619586721E-2,8.313510567E-2,8.420002647E-3
1.648622329E2,4.378162324E-3,1.814723760E-2,1.417727116E-2
1.653632999E2,-5.892016739E-2,1.148322225E-1,6.819161586E-3
1.658643672E2,-2.797454223E-2,4.142447934E-2,1.073211245E-2
1.663654342E2,3.931894898E-2,-5.323477089E-2,1.654228941E-2
1.668664997E2,-1.257613674E-2,6.891451776E-2,6.394638680E-3
1.673675667E2,2.547589317E-2,2.149649151E-2,1.321844757E-4
1.678686328E2,1.395138167E-2,-7.375571132E-2,4.231618717E-2
1.683696998E2,5.328259896E-3,-3.181672841E-2,2.087368444E-2
1.688707668E2,-3.080300801E-2,3.328253329E-2,1.297614723E-2
1.693718338E2,-2.135939663E-3,4.369001836E-2,-4.347731359E-3
1.698729010E2,3.820753843E-2,-6.310037524E-2,2.697991580E-2
1.703739680E2,-6.193070114E-2,8.165428787E-2,8.398300968E-3
1.708750342E2,4.849910364E-2,-5.782525986E-2,2.746785432E-2
1.713761012E2,6.343448907E-2,-8.926437795E-2,1.808033884E-2
1.718771688E2,-1.211339012E-1,1.978369504E-1,-1.956409961E-2
1.723782348E2,2.488571592E-2,-3.358666599E-2,1.606321707E-2
1.728793022E2,-4.211392626E-2,3.445369750E-2,2.492237464E-2
1.733803682E2,-1.404994819E-2,3.244820610E-2,-1.933308132E-2
1.738814344E2,1.097691711E-2,-4.596225545E-2,2.294065803E-2
