"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.547545122E2,-7.755638123E0,8.228143311E1,8.697076416E1
2.552520712E2,-6.221652222E1,1.591015625E1,1.220551147E2
2.557496295E2,-5.730963516E1,-1.864956665E1,1.099151611E2
2.562471875E2,-5.654278183E1,-1.196963501E1,8.603778076E1
2.567447451E2,-5.028753662E1,-3.231628418E0,8.154254150E1
2.572423031E2,-4.444692993E1,8.412445068E0,7.287335205E1
2.577398610E2,-3.571426392E1,9.961273193E0,6.798681641E1
2.582374190E2,-4.235664368E1,1.697018433E1,6.272113037E1
2.587349776E2,-3.897497940E1,1.058801270E1,5.450000000E1
2.592325366E2,-4.128362274E1,6.786987305E0,5.571533203E1
2.597300940E2,-4.155218887E1,4.506591797E0,5.556341553E1
2.602276520E2,-4.474309158E1,-4.692474365E0,6.444342041E1
2.607252108E2,-4.291378021E1,-5.289886475E0,6.415051270E1
2.612227698E2,-3.400961304E1,-4.400970459E0,6.775286865E1
2.617203275E2,-3.394873810E1,-6.801452637E-1,7.245758057E1
2.622178855E2,-3.305168533E1,1.143432617E0,6.953808594E1
2.627154446E2,-3.047967529E1,6.503601074E-1,6.905432129E1
2.632130026E2,-3.102957916E1,-8.962707520E-1,6.988964844E1
2.637105610E2,-3.516955566E1,5.881744385E0,7.140924072E1
2.642081190E2,-4.058288193E1,-8.888916016E0,1.084666748E2
2.647056785E2,-6.188946533E1,-3.131460571E1,1.201891479E2
2.652032375E2,-5.827388382E1,-3.766726685E1,1.221897583E2
2.657007950E2,-6.020537567E1,-3.670059204E1,1.173676758E2
2.661983540E2,-5.872192383E1,-3.633305359E1,1.210542603E2
