"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.154356238E2,1.103943139E-1,-8.449260145E-3,1.048884168E-2
1.159331458E2,1.203510724E-2,-6.803121418E-2,4.561679810E-2
1.164306680E2,9.832167625E-2,6.330515444E-2,2.690618858E-3
1.169281900E2,3.507095203E-2,-1.192240641E-1,1.447619498E-1
1.174257125E2,3.183855675E-3,8.057664149E-3,-8.997295983E-3
1.179232355E2,1.652783155E-1,7.497870177E-2,2.189017832E-4
1.184207585E2,-4.039667919E-2,2.483795211E-2,-3.969282657E-2
1.189182815E2,1.158424169E-1,-7.186968625E-2,7.115414739E-2
1.194158044E2,1.294180155E-1,1.739868224E-1,1.172780711E-2
1.199133284E2,3.768731952E-1,2.396449596E-1,-1.355578303E-1
1.204108528E2,1.398582011E-1,-7.628498599E-3,1.259852648E-1
1.209083768E2,2.226128727E-1,-1.813159436E-1,-2.367428839E-1
1.214058990E2,5.417132974E-1,-2.482104488E-2,-4.898558557E-1
1.219034230E2,-2.365172468E-2,1.310953796E-1,3.658144921E-2
1.224009471E2,4.443209469E-1,2.411920279E-1,-5.840271711E-1
1.228984711E2,-8.655498177E-2,-1.303984076E-1,2.259293050E-1
1.233959947E2,-4.964276403E-2,5.998622254E-2,6.757180393E-2
1.238935187E2,-4.406958446E-2,-3.434303403E-1,1.717105955E-1
1.243910426E2,2.064064145E-2,1.448813379E-1,7.792823017E-2
1.248885656E2,2.285222523E-3,-8.177312091E-3,1.590683684E-2
1.253860890E2,2.565384470E-2,1.538274623E-2,-4.204410594E-3
1.258836120E2,-3.196686739E-3,-1.020334661E-1,-6.373181939E-3
1.263811364E2,-1.547632366E-1,4.288518056E-2,1.607234925E-1
1.268786594E2,-2.295829654E-1,2.526127547E-2,3.481139988E-2
1.273761838E2,8.645435423E-2,1.175610721E-2,1.254865080E-1
1.278737068E2,1.767309606E-1,-1.310808361E-1,-7.749494165E-2
1.283712297E2,3.182744384E-1,-1.855143309E-1,-1.473004669E-1
1.288687537E2,1.695165336E-1,-4.766944796E-2,-7.936722785E-2
1.293662764E2,8.997633308E-2,1.077365596E-2,-4.876138642E-3
1.298637994E2,-7.772781700E-2,1.610223204E-1,9.681833535E-2
1.303613228E2,-2.067005932E-1,2.389598489E-1,1.690486223E-1
1.308588458E2,-4.153138697E-1,3.913787603E-1,3.093782961E-1
1.313563694E2,-1.035071239E-1,1.542720199E-1,-2.878481895E-2
1.318538914E2,1.160317212E-1,-1.397516429E-1,-8.206862211E-2
1.323514130E2,-6.785651203E-3,-6.469846517E-2,-1.495319977E-2
1.328489350E2,-9.797775000E-2,-3.326890618E-2,-5.909815431E-2
1.333464572E2,-9.215150028E-2,-3.032237291E-2,1.766891032E-2
1.338439792E2,-8.896219730E-2,-3.265073895E-2,-9.847855195E-3
1.343415014E2,-1.661265939E-1,-1.414074004E-2,-4.603333026E-2
1.348390234E2,-1.631441563E-1,-4.624243081E-2,-5.983576179E-2
1.353365454E2,-1.460948884E-1,-5.816459656E-2,-8.156250231E-3
