"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.850286741E2,-1.043270707E0,-1.314257860E0,8.362317085E0
9.855286741E2,1.561316848E-1,-1.484746456E0,1.062772179E1
9.860286741E2,1.710868180E-1,-2.276172638E0,1.041835022E1
9.865286741E2,1.740778536E-1,-1.520040631E0,9.687940598E0
9.870286741E2,-1.196411327E-1,-2.116451740E0,9.408578873E0
9.875286741E2,-1.226321608E-1,-2.069193363E0,8.924032211E0
9.880286741E2,9.158528447E-1,-1.333400369E0,9.054440498E0
9.885286741E2,1.381256819E0,-1.453639746E0,1.072821999E1
9.890286741E2,2.094317913E0,-1.570888042E0,9.638289452E0
9.895286741E2,2.873181820E0,-1.441675663E0,9.435498238E0
9.900286741E2,2.386242390E0,-1.164706469E0,9.915857315E0
9.905286741E2,3.842873096E0,-1.644467354E0,1.027298546E1
9.910286741E2,4.663012981E0,-1.540977836E0,9.525228500E0
9.915286741E2,4.006781578E0,-7.609176040E-1,8.599804878E0
9.920286741E2,2.331805706E0,-4.677968323E-1,1.069412231E1
9.925286741E2,1.539781332E0,-5.724828243E-1,9.220742226E0
9.930286741E2,1.087537885E0,-1.722832322E-1,9.789635658E0
9.935286741E2,7.304090858E-1,-3.170489967E-1,8.458029747E0
9.940286741E2,2.309073806E-1,-3.254238665E-1,1.007737255E1
9.945286741E2,5.659025311E-1,-7.734799385E-1,1.097946644E1
9.950286741E2,1.085145116E0,-5.665007830E-1,1.014078236E1
9.955286741E2,9.140582681E-1,4.450650215E-1,9.728020668E0
9.960286741E2,1.092323542E0,-3.122633696E-1,1.088614655E1
9.965286741E2,1.381855130E0,-3.320041299E-1,1.106740284E1
9.970286741E2,-3.224328458E-1,-3.744767308E-1,8.800801277E0
9.975286741E2,-8.494520187E-2,-4.468596280E-1,8.483752251E0
9.980286741E2,4.426721856E-2,-9.272187948E-1,9.148957253E0
9.985286741E2,-1.555334684E-2,-1.300499082E0,1.070728302E1
9.990286741E2,9.092725813E-2,-1.064207911E0,9.254241943E0
9.995286741E2,1.028913736E0,-1.017547846E0,1.023290634E1
1.000028674E3,6.819544733E-2,-1.087537885E0,1.088734341E1
1.000528674E3,2.380858511E-1,-7.244270444E-1,9.001798630E0
1.001028674E3,5.724828243E-1,-1.223330617E0,8.400602341E0
1.001528674E3,4.486542568E-2,-1.695913076E0,8.888139725E0
1.002028674E3,-5.138586760E-1,-2.171486616E0,8.974879265E0
1.002528674E3,1.099501967E0,-2.274976015E0,9.702297211E0
1.003028674E3,6.699903309E-2,-2.606980324E0,9.662218094E0
1.003528674E3,9.391828775E-1,-1.504487276E0,1.133240795E1
1.004028674E3,-1.794617064E-2,-1.391426325E0,8.866005898E0
1.004528674E3,-4.372883439E-1,-1.152144074E0,9.153742790E0
1.005028674E3,-1.119840980E0,-7.896314859E-1,8.660223007E0
1.005528674E3,-1.162911773E0,-1.125823021E0,1.034536839E1
1.006028674E3,-2.297109842E0,-2.949153781E-1,8.577671051E0
1.006528674E3,-1.939980984E0,-6.520441771E-1,9.005388260E0
1.007028674E3,-2.782254457E0,-1.980060786E-1,9.235098839E0
1.007528674E3,-2.726621389E0,-2.841476798E-1,9.805787086E0
1.008028674E3,-1.956132531E0,-5.072783828E-1,7.697112083E0
1.008528674E3,-6.412764788E-1,-1.471585929E-1,1.159920788E1
1.009028674E3,-1.550549030E0,-1.734796353E-2,9.692726135E0
