"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.682755355E2,-2.300625038E1,2.595000076E1,-2.949375153E1
2.687755355E2,-2.053125000E1,2.713125038E1,-3.093750191E1
2.692755355E2,-1.903125000E1,2.857500076E1,-3.221250153E1
2.697755355E2,-1.850625038E1,3.016875076E1,-3.281250000E1
2.702755355E2,-1.888125038E1,3.148125076E1,-3.268125153E1
2.707755355E2,-2.028750038E1,3.232500076E1,-3.153750038E1
2.712755355E2,-2.126250076E1,3.174375153E1,-3.071250153E1
2.717755355E2,-2.304375076E1,3.015000153E1,-2.966250038E1
2.722755355E2,-2.375625038E1,2.896875191E1,-2.808750153E1
2.727755355E2,-2.615625191E1,2.722500038E1,-2.587500191E1
2.732755355E2,-2.846250153E1,2.518125153E1,-2.418750191E1
2.737755355E2,-3.159375191E1,2.139375114E1,-2.386875153E1
2.742755355E2,-3.270000076E1,1.998750114E1,-2.355000114E1
2.747755355E2,-3.270000076E1,2.062500000E1,-2.334375000E1
2.752755355E2,-3.343125153E1,2.103750038E1,-2.253750038E1
2.757755355E2,-3.510000229E1,2.008125114E1,-2.101875114E1
2.762755355E2,-3.564375305E1,1.995000076E1,-1.957500076E1
2.767755355E2,-3.575625229E1,2.019375038E1,-1.856250000E1
2.772755355E2,-3.624375153E1,2.028750038E1,-1.668750000E1
2.777755355E2,-3.515625000E1,2.285625076E1,-1.518750095E1
2.782755355E2,-3.579375076E1,2.371875000E1,-1.329375076E1
2.787755355E2,-3.731250000E1,2.325000000E1,-1.295625019E1
2.792755355E2,-3.796875000E1,2.281875038E1,-1.231875038E1
2.797755355E2,-3.723750305E1,2.386875153E1,-1.261875057E1
2.802755355E2,-3.708750153E1,2.430000114E1,-1.327500057E1
2.807755355E2,-3.660000229E1,2.505000114E1,-1.380000019E1
2.812755355E2,-3.575625229E1,2.621250153E1,-1.455000019E1
2.817755355E2,-3.555000305E1,2.670000076E1,-1.485000038E1
2.822755355E2,-3.457500076E1,2.756250191E1,-1.556250095E1
2.827755355E2,-3.450000000E1,2.763750076E1,-1.483125019E1
2.832755355E2,-3.292500305E1,2.872500038E1,-1.548750019E1
2.837755355E2,-3.301875305E1,2.876250076E1,-1.496250057E1
2.842755355E2,-3.240000153E1,2.934375191E1,-1.425000095E1
2.847755355E2,-3.301875305E1,2.859375191E1,-1.321875095E1
2.852755355E2,-3.260625076E1,2.868750191E1,-1.258125019E1
2.857755355E2,-3.286875153E1,2.820000076E1,-1.160625076E1
