"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.529499219E1,1.006161571E-1,3.064904213E-1,1.284894943E-1
8.579499219E1,1.543227434E-1,9.058499336E-2,3.856563568E-2
8.629499219E1,4.847759008E-2,-6.664037704E-3,-3.810214996E-2
8.679499219E1,-1.088488102E-2,3.764843941E-2,-1.904153824E-1
8.729499219E1,1.967838407E-1,2.697064877E-1,-1.892557144E-1
8.779499219E1,-9.155374765E-2,-1.134383678E-1,2.027482986E-1
8.829499219E1,1.795667410E-2,-1.115114689E-1,7.760143280E-2
8.879499219E1,1.258951426E-2,5.833840370E-2,5.764389038E-2
8.929499219E1,-1.954954863E-2,2.426004410E-2,2.230148315E-1
8.979499219E1,5.894976854E-2,9.443998337E-2,-1.770391464E-1
9.029499219E1,-4.764431715E-2,2.856407166E-1,-9.029674530E-2
9.079499219E1,2.053678036E-3,-3.279519081E-2,5.391788483E-2
9.129499219E1,1.613624990E-1,-5.360794067E-2,-1.504364014E-1
9.179499219E1,-6.638550758E-2,-6.568408012E-2,4.712772369E-2
9.229499219E1,-6.014031172E-2,-1.653969288E-1,2.124214172E-2
9.279499219E1,1.672524214E-2,-1.902933121E-1,1.032924652E-2
9.329499219E1,-4.203623533E-2,8.615803719E-2,1.662254333E-3
9.379499219E1,7.681399584E-2,1.267058849E-1,1.985645294E-2
9.429499219E1,1.145225167E-1,1.816909313E-1,-6.019306183E-2
9.479499219E1,-1.140876293E0,-1.470350862E0,1.141195297E-1
9.529499219E1,7.307249308E-2,-3.931055069E-1,2.984714508E-2
9.579499219E1,-1.662979126E-1,-5.264987946E-1,-2.328205109E-2
9.629499219E1,-1.666324735E-1,-2.672030926E-1,8.060550690E-2
9.679499219E1,2.212893963E-2,-9.414005280E-2,-5.191898346E-2
9.729499219E1,-2.104101181E-1,-6.138563156E-2,5.708122253E-2
9.779499219E1,-8.038878441E-3,-1.243460178E-2,2.965450287E-2
9.829499219E1,2.719938755E-2,7.206201553E-4,-2.327632904E-2
9.879499219E1,-9.222149849E-3,3.485596180E-2,3.968238831E-3
9.929499219E1,-2.445852757E-2,-1.599979401E-2,-1.360130310E-2
9.979499219E1,-1.208221912E-2,1.043975353E-2,7.382392883E-3
1.002949922E2,-7.328629494E-3,4.841089249E-3,-1.572608948E-3
1.007949922E2,1.329290867E-2,-8.376717567E-3,9.005546570E-3
1.012949922E2,1.064205170E-2,1.038789749E-2,-5.658149719E-3
1.017949922E2,1.835215092E-2,3.155434132E-2,-2.054500580E-2
1.022949922E2,-1.155805588E-2,9.908914566E-3,7.219314575E-4
1.027949922E2,-1.066339016E-2,-1.559066772E-2,-4.191398621E-3
1.032949922E2,1.449477673E-2,-5.105972290E-3,-1.098155975E-2
1.037949922E2,9.727358818E-3,1.278519630E-3,-4.498481750E-3
1.042949922E2,-6.622910500E-3,1.621484756E-3,4.438400269E-3
1.047949922E2,1.068174839E-2,8.699059486E-3,4.608154297E-3
1.052949922E2,-1.754963398E-2,1.624381542E-2,-1.712512970E-2
1.057949922E2,-8.169054985E-3,-1.660048962E-2,6.045341492E-3
1.062949922E2,1.130580902E-2,-1.149010658E-2,-1.769065857E-3
1.067949922E2,-2.912867069E-2,-2.744626999E-2,-3.083896637E-2
1.072949922E2,-2.350819111E-2,4.236340523E-3,1.725482941E-2
1.077949922E2,1.779091358E-2,9.793400764E-3,-3.047943115E-3
1.082949922E2,-1.306784153E-2,-9.327769279E-3,8.026123047E-3
1.087949922E2,6.685256958E-3,-3.015279770E-3,6.193161011E-3
1.092949922E2,9.578824043E-3,8.515596390E-3,9.260177612E-4
1.097949922E2,8.262991905E-3,6.602168083E-3,-8.444786072E-3
1.102949922E2,6.983876228E-3,3.601849079E-2,4.673862457E-2
1.107949922E2,-1.067650318E-2,-3.213071823E-2,2.707767487E-2
1.112949922E2,1.988780499E-2,-6.100654602E-3,1.067066193E-2
1.117949922E2,-1.302528381E-2,2.548575401E-3,1.512241364E-2
1.122949922E2,-8.283960819E-2,2.434843779E-1,-1.614885330E-1
1.127949922E2,-6.481409073E-4,6.032764912E-2,6.844806671E-2
1.132949922E2,-8.037447929E-3,4.998338223E-2,-2.369785309E-2
1.137949922E2,1.018154621E-2,-3.432035446E-3,2.436637878E-3
1.142949922E2,2.635347843E-2,3.989958763E-2,7.641792297E-3
1.147949922E2,-4.408478737E-3,-7.254731655E-2,1.692581177E-2
1.152949922E2,2.246093750E-2,9.001255035E-3,-1.187133789E-2
1.157949922E2,-2.874016762E-3,8.134841919E-4,1.060199738E-2
1.162949922E2,3.537178040E-3,-1.748085022E-3,1.711845398E-2
1.167949922E2,9.438395500E-3,2.727389336E-2,-4.296302795E-3
1.172949922E2,1.595842838E-2,2.562403679E-3,-1.817035675E-2
1.177949922E2,-2.364146709E-2,-3.623986244E-2,1.428699493E-2
1.182949922E2,7.560849190E-3,4.915595055E-3,1.326560974E-3
1.187949922E2,2.765262127E-2,1.512062550E-2,-1.189708710E-2
1.192949922E2,-8.134663105E-2,-2.516739368E-1,9.667301178E-2
1.197949922E2,6.187021732E-2,1.094068289E-1,-1.369714737E-1
1.202949922E2,-8.939886093E-2,-9.635984898E-2,3.066158295E-2
1.207949922E2,2.301266193E-1,-1.704621315E-2,7.037830353E-2
1.212949922E2,-6.675016880E-2,-1.018901467E-1,3.462791443E-2
1.217949922E2,7.501065731E-2,1.867783070E-2,7.130432129E-2
