"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.437823359E2,-3.258750153E1,2.604375076E1,1.621875000E1
1.442823359E2,-3.262500000E1,2.559375191E1,1.891875076E1
1.447823359E2,-3.311250305E1,2.581875038E1,2.066250038E1
1.452823359E2,-3.386250305E1,2.741250038E1,2.229375076E1
1.457823359E2,-3.496875000E1,3.037500191E1,2.366250038E1
1.462823359E2,-3.461250305E1,3.416250229E1,2.435625076E1
1.467823359E2,-3.360000229E1,3.686250305E1,2.600625038E1
1.472823359E2,-3.283125305E1,3.750000000E1,2.685000038E1
1.477823359E2,-3.318750000E1,3.862500000E1,2.638125038E1
1.482823359E2,-3.343125153E1,3.796875000E1,2.516250038E1
1.487823359E2,-3.418125153E1,3.676875305E1,2.443125153E1
1.492823359E2,-3.541875076E1,3.481875229E1,2.326875114E1
1.497823359E2,-3.733125305E1,3.273750305E1,2.261250114E1
1.502823359E2,-3.946875000E1,2.958750153E1,2.180625153E1
1.507823359E2,-4.170000076E1,2.593125153E1,2.070000076E1
1.512823359E2,-4.383750153E1,2.353125000E1,2.079375076E1
1.517823359E2,-4.528125000E1,2.131875038E1,2.158125114E1
1.522823359E2,-4.670625305E1,2.000625038E1,2.281875038E1
1.527823359E2,-4.758750153E1,1.968750000E1,2.347500038E1
1.532823359E2,-4.837500381E1,2.017500114E1,2.340000153E1
1.537823359E2,-4.828125381E1,2.086875153E1,2.274375153E1
1.542823359E2,-4.775625229E1,2.233125114E1,2.255625153E1
1.547823359E2,-4.590000153E1,2.433750153E1,2.197500038E1
1.552823359E2,-4.327500153E1,2.660625076E1,2.150625038E1
1.557823359E2,-4.070625305E1,2.947500038E1,2.064375114E1
1.562823359E2,-3.727500153E1,3.279375076E1,1.912500000E1
1.567823359E2,-3.313125229E1,3.562500000E1,1.756875038E1
1.572823359E2,-2.902500153E1,3.845625305E1,1.665000153E1
1.577823359E2,-2.521875191E1,4.222500229E1,1.556250095E1
1.582823359E2,-2.122500038E1,4.561875153E1,1.400625038E1
1.587823359E2,-1.756875038E1,4.839375305E1,1.275000095E1
1.592823359E2,-1.415625095E1,5.182500076E1,1.158750057E1
1.597823359E2,-9.956250191E0,5.615625381E1,1.014375019E1
1.602823359E2,-5.456250191E0,6.060000229E1,8.718750000E0
1.607823359E2,-9.750000238E-1,6.534375000E1,7.200000286E0
1.612823359E2,3.618750095E0,7.098750305E1,4.162500381E0
1.617823359E2,8.475000381E0,7.593750000E1,5.812500119E-1
1.622823359E2,1.348125076E1,8.081250000E1,-2.793750048E0
1.627823359E2,1.833750153E1,8.566875458E1,-4.387500286E0
1.632823359E2,2.319375038E1,8.945625305E1,-5.400000095E0
1.637823359E2,2.731875038E1,9.303750610E1,-5.568750381E0
1.642823359E2,3.105000114E1,9.643125153E1,-5.737500191E0
1.647823359E2,3.481875229E1,9.804375458E1,-5.362500191E0
1.652823359E2,3.729375076E1,9.924375153E1,-3.806250095E0
1.657823359E2,3.965625000E1,9.928125763E1,-8.437500596E-1
1.662823359E2,3.965625000E1,9.943125153E1,1.406250000E0
1.667823359E2,4.053750229E1,9.961875153E1,3.393750191E0
1.672823359E2,4.018125153E1,9.997500610E1,4.125000000E0
1.677823359E2,3.954375076E1,9.933750153E1,4.275000095E0
1.682823359E2,3.487500000E1,9.541875458E1,5.925000191E0
1.687823359E2,2.591250038E1,8.713125610E1,8.625000000E0
1.692823359E2,1.730625153E1,7.717500305E1,1.213125038E1
1.697823359E2,9.337500572E0,6.909375000E1,1.524375057E1
1.702823359E2,3.750000238E0,6.146250153E1,1.871250153E1
1.707823359E2,-1.256250024E0,5.512500381E1,1.978125000E1
1.712823359E2,-3.656250238E0,5.212500381E1,2.017500114E1
1.717823359E2,-4.631250381E0,4.980000305E1,2.220000076E1
1.722823359E2,-1.631250024E0,4.987500381E1,2.334375000E1
1.727823359E2,4.687500000E0,5.461875153E1,2.328750038E1
1.732823359E2,1.188750076E1,5.986875153E1,2.255625153E1
1.737823359E2,1.657500076E1,6.451875305E1,2.139375114E1
1.742823359E2,1.899375153E1,7.021875000E1,2.013750076E1
1.747823359E2,1.839375114E1,7.383750153E1,2.010000038E1
1.752823359E2,1.633125114E1,7.419375610E1,2.197500038E1
1.757823359E2,1.320000076E1,7.376250458E1,2.188125038E1
1.762823359E2,8.512500763E0,7.359375000E1,2.191875076E1
1.767823359E2,3.600000143E0,7.213125610E1,2.167500114E1
1.772823359E2,-2.137500048E0,7.040625000E1,2.210625076E1
1.777823359E2,-6.506250381E0,6.881250000E1,2.291250038E1
1.782823359E2,-8.756250381E0,6.540000153E1,2.413125038E1
1.787823359E2,-1.035000038E1,6.311250305E1,2.544375038E1
1.792823359E2,-1.160625076E1,6.123750305E1,2.679375076E1
1.797823359E2,-1.305000019E1,5.928750229E1,2.803125191E1
1.802823359E2,-1.426875019E1,5.581875229E1,2.810625076E1
1.807823359E2,-1.591875076E1,5.371875381E1,2.898750114E1
1.812823359E2,-1.676250076E1,5.231250381E1,2.880000114E1
1.817823359E2,-1.711875153E1,4.991250229E1,2.851875114E1
1.822823359E2,-1.815000153E1,4.764375305E1,2.910000038E1
1.827823359E2,-1.865625000E1,4.573125076E1,2.876250076E1
1.832823359E2,-1.940625000E1,4.368750000E1,2.746875191E1
1.837823359E2,-2.025000000E1,4.258125305E1,2.668125153E1
1.842823359E2,-2.094375038E1,4.185000229E1,2.696250153E1
1.847823359E2,-2.077500153E1,4.110000229E1,2.707500076E1
1.852823359E2,-2.242500114E1,4.006875229E1,2.827500153E1
1.857823359E2,-2.400000000E1,3.866250229E1,2.975625038E1
1.862823359E2,-2.407500076E1,3.766875076E1,3.095625114E1
1.867823359E2,-2.403750038E1,3.650625229E1,3.345000076E1
1.872823359E2,-2.521875191E1,3.549375153E1,3.581250000E1
1.877823359E2,-2.675625038E1,3.373125076E1,3.714375305E1
1.882823359E2,-2.754375076E1,3.271875000E1,3.811875153E1
1.887823359E2,-2.848125076E1,3.200625229E1,3.885000229E1
1.892823359E2,-2.797500038E1,3.150000191E1,3.870000076E1
1.897823359E2,-2.806875038E1,3.157500076E1,3.826875305E1
1.902823359E2,-2.938125038E1,3.108750153E1,3.768750000E1
1.907823359E2,-3.067500114E1,3.157500076E1,3.682500076E1
1.912823359E2,-3.090000153E1,3.253125000E1,3.564375305E1
1.917823359E2,-3.054375076E1,3.309375000E1,3.502500153E1
1.922823359E2,-3.028125191E1,3.420000076E1,3.502500153E1
1.927823359E2,-3.024375153E1,3.600000000E1,3.427500153E1
1.932823359E2,-2.992500114E1,3.718125153E1,3.339375305E1
1.937823359E2,-2.874375153E1,3.783750153E1,3.262500000E1
1.942823359E2,-2.716875076E1,3.933750153E1,3.202500153E1
1.947823359E2,-2.531250191E1,4.057500076E1,3.093750191E1
1.952823359E2,-2.370000076E1,4.158750153E1,3.033750153E1
1.957823359E2,-2.255625153E1,4.316250229E1,2.966250038E1
1.962823359E2,-2.083125114E1,4.353750229E1,2.820000076E1
1.967823359E2,-1.899375153E1,4.336875153E1,2.791875076E1
1.972823359E2,-1.751250076E1,4.432500076E1,2.788125038E1
1.977823359E2,-1.678125000E1,4.561875153E1,2.754375076E1
1.982823359E2,-1.663125038E1,4.541250229E1,2.701875114E1
1.987823359E2,-1.638750076E1,4.421250153E1,2.670000076E1
1.992823359E2,-1.582500076E1,4.228125000E1,2.724375153E1
1.997823359E2,-1.546875095E1,4.070625305E1,2.883750153E1
2.002823359E2,-1.575000095E1,4.021875000E1,3.067500114E1
2.007823359E2,-1.569375038E1,3.997500229E1,3.187500191E1
2.012823359E2,-1.498125076E1,3.941250229E1,3.300000000E1
2.017823359E2,-1.361250019E1,3.973125076E1,3.429375076E1
2.022823359E2,-1.170000076E1,4.130625153E1,3.547500229E1
2.027823359E2,-1.014375019E1,4.299375153E1,3.630000305E1
2.032823359E2,-8.212500572E0,4.526250076E1,3.611250305E1
2.037823359E2,-5.043750286E0,4.792500305E1,3.504375076E1
2.042823359E2,-1.893750072E0,5.049375153E1,3.420000076E1
2.047823359E2,1.012500048E0,5.291250229E1,3.316875076E1
2.052823359E2,3.225000143E0,5.503125381E1,3.232500076E1
2.057823359E2,4.931250095E0,5.664375305E1,3.146250153E1
2.062823359E2,6.543750286E0,5.810625076E1,3.061875153E1
2.067823359E2,8.250000000E0,5.955000305E1,2.992500114E1
2.072823359E2,9.543750763E0,6.065625381E1,2.928750038E1
2.077823359E2,9.562500000E0,6.069375229E1,2.934375191E1
2.082823359E2,8.587500572E0,5.975625229E1,2.970000076E1
2.087823359E2,5.493750095E0,5.696250153E1,3.095625114E1
2.092823359E2,1.518750072E0,5.345625305E1,3.253125000E1
2.097823359E2,-2.643750191E0,4.985625076E1,3.420000076E1
2.102823359E2,-6.675000191E0,4.614375305E1,3.538125229E1
2.107823359E2,-9.693750381E0,4.368750000E1,3.648750305E1
2.112823359E2,-1.346250057E1,4.042500305E1,3.808125305E1
2.117823359E2,-1.745625114E1,3.697500229E1,3.950625229E1
2.122823359E2,-2.115000153E1,3.390000153E1,4.102500153E1
2.127823359E2,-2.313750076E1,3.238125229E1,4.185000229E1
2.132823359E2,-2.443125153E1,3.144375038E1,4.239375305E1
2.137823359E2,-2.581875038E1,3.033750153E1,4.291875076E1
2.142823359E2,-2.735625076E1,2.934375191E1,4.389375305E1
2.147823359E2,-2.973750114E1,2.726250076E1,4.481250000E1
2.152823359E2,-3.088125038E1,2.643750191E1,4.530000305E1
2.157823359E2,-3.118125153E1,2.623125076E1,4.543125153E1
2.162823359E2,-3.116250038E1,2.611875153E1,4.539375305E1
2.167823359E2,-3.110625076E1,2.615625191E1,4.554375076E1
2.172823359E2,-3.088125038E1,2.628750038E1,4.556250000E1
2.177823359E2,-2.971875191E1,2.686875153E1,4.545000076E1
2.182823359E2,-2.880000114E1,2.741250038E1,4.537500000E1
2.187823359E2,-2.786250114E1,2.833125114E1,4.528125000E1
2.192823359E2,-2.767500114E1,2.868750191E1,4.492500305E1
2.197823359E2,-2.891250038E1,2.850000191E1,4.522500229E1
2.202823359E2,-2.971875191E1,2.855625153E1,4.426875305E1
2.207823359E2,-3.033750153E1,2.868750191E1,4.425000000E1
2.212823359E2,-3.048750114E1,2.938125038E1,4.342500305E1
2.217823359E2,-3.148125076E1,3.005625153E1,4.316250229E1
2.222823359E2,-3.176250076E1,3.043125153E1,4.286250305E1
2.227823359E2,-3.148125076E1,3.069375038E1,4.327500153E1
2.232823359E2,-3.187500191E1,3.183750153E1,4.366875076E1
2.237823359E2,-3.067500114E1,3.395625305E1,4.258125305E1
2.242823359E2,-2.870625114E1,3.581250000E1,4.158750153E1
2.247823359E2,-2.578125191E1,3.705000305E1,3.945000076E1
2.252823359E2,-2.295000076E1,3.710625076E1,3.838125229E1
2.257823359E2,-1.944375038E1,3.735000229E1,3.871875000E1
2.262823359E2,-1.798125076E1,3.984375000E1,3.849375153E1
2.267823359E2,-1.668750000E1,4.081875229E1,3.701250076E1
2.272823359E2,-1.458750057E1,4.115625000E1,3.603750229E1
2.277823359E2,-1.230000019E1,4.042500305E1,3.583125305E1
2.282823359E2,-1.095000076E1,4.035000229E1,3.682500076E1
2.287823359E2,-1.035000038E1,4.055625153E1,3.772500229E1
2.292823359E2,-9.937500000E0,4.168125153E1,3.811875153E1
2.297823359E2,-9.937500000E0,4.278750229E1,3.660000229E1
2.302823359E2,-8.793750763E0,4.190625000E1,3.633750153E1
2.307823359E2,-9.731250763E0,4.271250153E1,3.736875153E1
2.312823359E2,-1.033125019E1,4.203750229E1,3.735000229E1
2.317823359E2,-1.128750038E1,4.093125153E1,3.823125076E1
2.322823359E2,-1.218750095E1,4.091250229E1,3.858750153E1
2.327823359E2,-1.335000038E1,4.158750153E1,3.808125305E1
2.332823359E2,-1.381875038E1,4.143750000E1,3.789375305E1
2.337823359E2,-1.455000019E1,4.188750076E1,3.755625153E1
2.342823361E2,-1.436250019E1,4.258125305E1,3.588750076E1
2.347823361E2,-1.318125057E1,4.312500000E1,3.375000000E1
2.352823361E2,-1.215000057E1,4.531875229E1,3.279375076E1
2.357823361E2,-1.130625057E1,4.758750153E1,3.125625038E1
2.362823361E2,-1.153125000E1,5.011875153E1,3.045000076E1
2.367823361E2,-1.301250076E1,5.268750381E1,2.979375076E1
2.372823361E2,-1.455000019E1,5.473125076E1,2.791875076E1
2.377823361E2,-1.496250057E1,5.521875381E1,2.686875153E1
2.382823361E2,-1.631250000E1,5.570625305E1,2.679375076E1
2.387823361E2,-1.687500000E1,5.450625229E1,2.707500076E1
2.392823361E2,-1.833750153E1,5.392500305E1,2.688750076E1
2.397823361E2,-1.944375038E1,5.392500305E1,2.566875076E1
2.402823361E2,-1.935000038E1,5.139375305E1,2.304375076E1
2.407823361E2,-1.693125153E1,4.740000153E1,2.130000114E1
2.412823361E2,-1.599375057E1,4.546875000E1,2.120625114E1
2.417823361E2,-1.560000038E1,4.413750076E1,2.073750114E1
2.422823361E2,-1.389375019E1,4.215000153E1,1.996875000E1
2.427823361E2,-1.280625057E1,4.085625076E1,2.013750076E1
2.432823361E2,-1.055625057E1,3.931875229E1,2.139375114E1
2.437823361E2,-8.681250572E0,3.903750229E1,2.394375038E1
2.442823361E2,-6.450000286E0,3.954375076E1,2.690625191E1
2.447823361E2,-5.662500381E0,4.113750076E1,2.973750114E1
2.452823361E2,-4.200000286E0,4.188750076E1,3.180000114E1
2.457823361E2,-3.787500143E0,4.295625305E1,3.350625229E1
2.462823361E2,-4.312500000E0,4.500000000E1,3.485625076E1
2.467823361E2,-4.556250095E0,4.800000000E1,3.414375305E1
2.472823361E2,-4.518750191E0,4.993125153E1,3.245625305E1
2.477823361E2,-5.325000286E0,5.064375305E1,3.052500153E1
2.482823361E2,-6.712500095E0,5.133750153E1,2.945625114E1
2.487823361E2,-7.987500191E0,5.221875381E1,2.829375076E1
2.492823361E2,-8.868750572E0,5.238750076E1,2.705625153E1
2.497823361E2,-8.456250191E0,5.308125305E1,2.604375076E1
2.502823361E2,-7.875000477E0,5.281875229E1,2.508750153E1
2.507823361E2,-7.275000095E0,5.235000229E1,2.465625191E1
2.512823361E2,-7.725000381E0,5.161875153E1,2.446875191E1
2.517823361E2,-8.625000000E0,5.115000153E1,2.469375038E1
2.522823361E2,-8.981250763E0,5.068125153E1,2.390625000E1
2.527823361E2,-8.268750191E0,4.989375305E1,2.139375114E1
