"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.068531842E1,-6.431747973E-2,-2.075776085E-2,1.803012751E-2
8.118643542E1,5.410321802E-2,1.023327559E-2,-1.248377468E-2
8.168755354E1,1.825716719E-2,-9.884832799E-2,1.150022540E-2
8.218867154E1,-8.227771148E-3,-2.353172377E-2,2.780443989E-3
8.268978854E1,1.904227771E-2,-8.790998906E-2,6.671091542E-3
8.319090554E1,5.041532218E-2,-6.107335165E-2,-1.993543934E-3
8.369202167E1,-4.304749891E-2,7.946266234E-2,-7.827177644E-3
8.419313867E1,6.736345589E-2,-9.517742693E-2,-9.389105253E-4
8.469425621E1,1.081946120E-2,-6.462260336E-2,1.793758012E-3
8.519537321E1,-1.087097358E-2,-3.870081855E-3,3.783366643E-3
8.569649117E1,9.256900288E-3,-1.710721292E-2,-5.539070815E-3
8.619760817E1,1.141007990E-2,1.594149694E-2,-6.375057623E-3
8.669872567E1,-1.623863541E-2,2.170820720E-2,1.774725504E-3
8.719984267E1,-1.410894655E-2,-3.625713289E-4,-4.213717766E-3
8.770095992E1,-2.585230209E-2,1.381272357E-2,-6.939903833E-3
8.820207792E1,3.249849658E-3,4.074356053E-3,-5.598268472E-3
8.870319646E1,2.436744981E-2,-2.182543650E-2,1.741765067E-3
8.920431346E1,3.919042647E-3,3.319039010E-3,-2.187338192E-3
8.970543083E1,-8.948142640E-3,3.264454007E-2,-7.345529739E-3
9.020654883E1,-1.196165010E-2,5.772674456E-3,3.407659940E-3
9.070766754E1,-1.700155064E-2,-6.663661916E-3,3.539845347E-4
9.120878554E1,2.089385316E-2,-3.519293666E-2,6.340479478E-3
9.170990367E1,1.385452133E-2,-3.092846274E-2,4.963308573E-3
9.221102167E1,-1.777218655E-2,1.226056367E-2,2.989039756E-3
9.271213958E1,-2.627748810E-2,2.427391335E-2,1.183737069E-3
9.321325758E1,7.617010735E-3,-3.233807627E-3,-1.855781768E-3
9.371437471E1,-1.074291952E-2,2.868004143E-2,-1.109133009E-3
9.421549271E1,-5.214618519E-3,3.509754315E-2,-8.086082526E-4
9.471661092E1,1.710921340E-2,-3.099940717E-2,-4.850655794E-3
9.521772892E1,8.704593405E-3,-9.579440579E-3,1.804078929E-3
9.571884767E1,1.502375957E-2,-9.719107300E-3,-4.092473537E-4
9.621996667E1,-2.099965001E-3,2.347976714E-2,-7.080840413E-3
9.672108417E1,6.651743315E-4,1.809474081E-3,-2.654430922E-3
9.722220317E1,1.756325131E-3,6.868659519E-3,2.463711426E-3
9.772332142E1,-1.645647734E-2,3.502481431E-2,1.178439707E-4
9.822443942E1,-9.707743302E-4,-3.003564198E-3,6.836978719E-4
9.872555683E1,5.202895030E-3,1.567659527E-2,5.092388019E-4
9.922667483E1,-2.481341176E-2,3.788290173E-2,-5.077090114E-3
9.972779279E1,1.983916573E-2,-3.737704828E-2,3.511216491E-3
1.002289108E2,1.316618174E-2,-4.390085489E-2,4.506275058E-3
1.007300290E2,7.512361743E-3,-1.308676135E-2,6.255768239E-4
1.012311460E2,5.535907112E-3,-1.177384891E-2,-4.777647555E-4
1.017322645E2,4.208178259E-3,-5.860542879E-3,1.571957953E-3
1.022333825E2,1.887328224E-3,-1.731265336E-3,2.349223942E-4
1.027344992E2,4.372783005E-4,-7.126553450E-3,-9.975736029E-4
1.032356172E2,3.216599580E-3,-6.999688223E-3,3.401579335E-3
1.037367346E2,2.542268485E-3,-4.233139567E-3,-2.294777427E-3
1.042378526E2,4.506337456E-3,-1.375811826E-2,5.832212046E-4
1.047389692E2,2.270351164E-3,-1.308822073E-3,-2.140802331E-3
1.052400862E2,1.253556227E-3,-3.664654447E-3,-8.263736963E-4
1.057412033E2,-3.348053899E-3,4.090107046E-3,-1.867351122E-3
1.062423213E2,1.225273008E-3,2.583458554E-3,6.431639194E-4
1.067434389E2,-2.171406522E-3,6.865092088E-3,-4.575252533E-4
1.072445569E2,-1.503584208E-3,1.924787648E-3,6.619654596E-4
1.077456746E2,-5.172204226E-3,1.050955802E-2,1.901785843E-3
1.082467916E2,1.061961404E-3,7.340125740E-5,-1.432188321E-3
1.087479089E2,-9.310704190E-4,4.710485693E-3,2.323957160E-4
1.092490259E2,-8.789505810E-3,1.851235703E-2,-1.230692957E-3
1.097501427E2,-4.079225473E-4,4.415377509E-3,-1.368117519E-3
1.102512597E2,-2.543873154E-3,7.869685069E-3,-7.201917470E-5
1.107523767E2,-7.638664916E-3,1.667476818E-2,-1.096548513E-4
1.112534937E2,-1.205330947E-3,5.088435020E-3,-7.607955486E-4
1.117546101E2,-3.054934088E-3,7.398305461E-3,-1.565739512E-5
1.122557271E2,-1.378841000E-3,1.180516183E-2,-1.371227205E-3
1.127568432E2,1.896644477E-3,-9.211120196E-4,6.475737318E-4
1.132579602E2,1.279077027E-3,3.877449781E-4,-1.003888436E-3
1.137590770E2,-3.322798526E-3,5.353169981E-3,-1.110211015E-4
1.142601930E2,7.555298507E-4,-4.235561937E-5,-2.518585883E-3
1.147613092E2,-1.964277821E-3,5.789624061E-3,4.162760451E-4
1.152624252E2,2.444825368E-3,-1.793568488E-3,-1.135074534E-3
1.157635412E2,1.206930145E-3,-7.223738357E-4,-1.645998564E-3
1.162646572E2,-3.347703489E-3,7.862128317E-3,2.816714346E-3
1.167657732E2,-3.379056463E-3,4.087314941E-3,1.628881320E-3
1.172668892E2,1.365578081E-2,2.657247242E-3,6.945893168E-3
1.177680058E2,-1.157201361E-3,5.940827355E-2,-4.427398555E-3
1.182691218E2,-1.712081954E-2,1.232329756E-2,8.603116497E-3
1.187702372E2,-1.300394349E-2,2.237634547E-2,-3.173829988E-3
1.192713532E2,5.903710611E-3,-6.923337001E-3,2.924519591E-3
1.197724702E2,5.901083350E-3,-3.145262599E-5,9.570755996E-3
1.202735872E2,1.486646850E-2,-3.270435706E-2,1.909222081E-2
1.207747037E2,-5.665850826E-3,6.931288168E-3,-1.536175981E-2
1.212758197E2,9.524700232E-3,1.210226119E-2,-1.273015793E-2
1.217769365E2,-8.254434913E-3,2.483453974E-2,2.742918208E-3
1.222780525E2,3.977005836E-3,2.922054380E-2,6.452272646E-3
1.227791699E2,6.457227282E-3,7.535169367E-3,-9.509622119E-3
1.232802859E2,1.621295884E-2,-1.635748893E-2,3.995234147E-4
