"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.720311405E2,8.781659126E0,-2.790031195E0,-3.472583771E0
5.725311405E2,8.745168686E0,-2.809173822E0,-3.422932863E0
5.730311405E2,8.739784241E0,-2.810370207E0,-3.489931822E0
5.735311405E2,8.775078773E0,-2.812762976E0,-3.488735437E0
5.740311405E2,8.737391472E0,-2.799602509E0,-3.410968781E0
5.745311405E2,8.749954224E0,-2.818745136E0,-3.467798233E0
5.750311405E2,8.765507698E0,-2.812762976E0,-3.444468260E0
5.755311405E2,8.776873589E0,-2.844467878E0,-3.410370588E0
5.760311405E2,8.803792953E0,-2.821736097E0,-3.377469063E0
5.765311405E2,8.699107170E0,-2.870190859E0,-3.456432343E0
5.770311405E2,8.778668404E0,-2.874976397E0,-3.525225878E0
5.775311405E2,8.780462265E0,-2.906681299E0,-3.394817114E0
5.780311405E2,8.724231720E0,-2.863012314E0,-3.494717360E0
5.785311405E2,8.650651932E0,-2.886940479E0,-3.425325632E0
5.790311405E2,8.682954788E0,-2.916252613E0,-3.564109325E0
5.795311405E2,8.537590981E0,-2.931805849E0,-3.601796389E0
5.800311405E2,8.556734085E0,-2.962314367E0,-3.632304668E0
5.805311405E2,8.515457153E0,-2.934797049E0,-3.769293785E0
5.810311405E2,8.557929993E0,-2.978466034E0,-3.672384501E0
5.815311405E2,8.376075745E0,-2.903690338E0,-3.839283943E0
5.820311405E2,8.385646820E0,-2.988037348E0,-3.824927092E0
5.825311405E2,8.317451477E0,-2.963510752E0,-3.855435371E0
5.830311405E2,8.376673698E0,-3.003590584E0,-3.906282902E0
5.835311405E2,8.421539307E0,-2.797807932E0,-3.973880291E0
5.840311405E2,8.314460754E0,-2.957528830E0,-3.986442566E0
5.845311405E2,8.377870560E0,-2.788236618E0,-4.127020836E0
5.850311405E2,8.514859200E0,-2.731407166E0,-4.195216179E0
5.855311405E2,8.532805443E0,-2.818745136E0,-4.113860130E0
5.860311405E2,8.457431793E0,-2.759522676E0,-4.258028030E0
5.865311405E2,8.457431793E0,-2.672184706E0,-4.142574310E0
5.870311405E2,8.676374435E0,-2.526820660E0,-4.358526230E0
5.875311405E2,8.464012146E0,-2.611167669E0,-4.581058979E0
5.880311405E2,8.432307243E0,-2.507678032E0,-4.826921463E0
5.885311405E2,8.445467949E0,-2.212164640E0,-4.889134884E0
5.890311405E2,8.253443718E0,-2.449054003E0,-4.941776752E0
5.895311405E2,8.309675217E0,-2.470589399E0,-4.954339504E0
5.900311405E2,8.301300049E0,-2.513660192E0,-4.869992256E0
5.905311405E2,8.486743927E0,-2.569891453E0,-4.875376225E0
5.910311405E2,8.404789925E0,-2.373680115E0,-4.899304390E0
5.915311405E2,8.137392044E0,-2.482553482E0,-4.881358147E0
5.920311405E2,8.279166222E0,-2.582453728E0,-5.060221672E0
5.925311405E2,8.146963120E0,-2.534597397E0,-4.907081127E0
5.930311405E2,8.280363083E0,-2.463410854E0,-4.853840828E0
5.935311405E2,8.074580193E0,-2.481955290E0,-4.674378872E0
5.940311405E2,8.373682976E0,-2.414956331E0,-4.792225361E0
5.945311405E2,8.017151833E0,-2.716451883E0,-4.853840828E0
5.950311405E2,8.349754333E0,-2.508874655E0,-4.836492538E0
5.955311405E2,8.093722343E0,-2.684746981E0,-4.733003139E0
5.960311405E2,8.081160545E0,-2.554338217E0,-4.776073933E0
5.965311405E2,8.060821533E0,-2.877369165E0,-4.884947300E0
5.970311405E2,8.185248375E0,-2.853441000E0,-4.628915310E0
5.975311405E2,8.024331093E0,-2.988037348E0,-4.700700283E0
5.980311405E2,8.130811691E0,-2.976671457E0,-4.964509010E0
5.985311405E2,8.087740898E0,-2.873181820E0,-4.748556614E0
5.990311405E2,8.085946083E0,-2.874976397E0,-4.719842434E0
5.995311405E2,7.976474285E0,-2.939582586E0,-4.826921463E0
6.000311405E2,7.969893932E0,-2.686541557E0,-4.766502857E0
6.005311405E2,8.001599312E0,-2.980260611E0,-4.695914268E0
6.010311405E2,7.909475327E0,-2.877369165E0,-4.744369030E0
6.015311405E2,8.097311974E0,-2.884547710E0,-4.739583492E0
6.020311405E2,8.142177582E0,-2.937189817E0,-4.850849628E0
6.025311405E2,8.118248940E0,-2.866601467E0,-4.782654285E0
6.030311405E2,7.939385414E0,-2.903690338E0,-4.624129772E0
6.035311405E2,8.071588516E0,-2.950948477E0,-4.608576298E0
6.040311405E2,8.084151268E0,-2.997010469E0,-4.650450706E0
6.045311405E2,8.084151268E0,-2.839084148E0,-4.706083775E0
6.050311405E2,8.072187424E0,-2.868396044E0,-4.728217602E0
6.055311405E2,8.110472679E0,-3.035893679E0,-4.699503899E0
6.060311405E2,8.138587952E0,-2.812762976E0,-4.661218643E0
6.065311405E2,8.028517723E0,-3.000599623E0,-4.816154003E0
6.070311405E2,8.030312538E0,-2.901297569E0,-4.677370071E0
6.075311405E2,8.126026154E0,-2.787040234E0,-4.777868748E0
6.080311405E2,8.113463402E0,-3.051447153E0,-4.535595417E0
6.085311405E2,7.878966808E0,-2.810968399E0,-4.902295589E0
6.090311405E2,8.006384850E0,-3.095116138E0,-4.654638290E0
6.095311405E2,8.126026154E0,-2.715255499E0,-4.683950424E0
6.100311405E2,8.124231339E0,-2.762513638E0,-4.681557655E0
6.105311405E2,8.100900650E0,-2.649452925E0,-4.834698200E0
6.110311405E2,8.376075745E0,-2.819941521E0,-4.743771076E0
6.115311405E2,8.349754333E0,-2.752942562E0,-4.770092010E0
6.120311405E2,8.322237015E0,-2.633301258E0,-4.588237286E0
6.125311405E2,8.397610664E0,-2.625524759E0,-4.579862595E0
6.130311405E2,8.346165657E0,-2.563311338E0,-4.700700283E0
6.135311405E2,8.391031265E0,-2.589034081E0,-4.616951466E0
6.140311405E2,8.441878319E0,-2.590230465E0,-4.788636208E0
6.145311405E2,8.294719696E0,-2.873181820E0,-4.423132420E0
6.150311405E2,8.179863930E0,-2.763111830E0,-4.552345276E0
6.155311405E2,8.468797684E0,-2.685943365E0,-4.346562386E0
6.160311405E2,8.294719696E0,-2.890529871E0,-4.254438877E0
6.165311405E2,8.388039589E0,-2.927020311E0,-4.368097782E0
6.170311405E2,8.363512993E0,-2.941377163E0,-4.356133461E0
6.175311405E2,8.215756416E0,-2.877967358E0,-4.289732933E0
6.180311405E2,8.172087669E0,-2.973680258E0,-4.258028030E0
