"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.636032680E2,1.802051067E-2,4.276053514E-3,4.581485991E-4
1.641073974E2,2.122755162E-2,-6.566796452E-3,7.635809947E-3
1.646115270E2,1.725693047E-2,6.108647794E-4,4.581485875E-3
1.651156569E2,1.175914705E-2,1.069013402E-2,1.221729559E-3
1.656197869E2,1.679878123E-2,-6.261364091E-3,3.512472380E-3
1.661239171E2,1.496618707E-2,-2.748891478E-3,7.788525894E-3
1.666280473E2,1.191186346E-2,6.108647794E-4,5.497782957E-3
1.671321776E2,1.114828233E-2,4.734201822E-3,8.857538924E-3
1.676363083E2,7.330377586E-3,1.832594397E-3,4.428769462E-3
1.681404396E2,8.857538924E-3,1.679878100E-3,7.024944760E-3
1.686445714E2,4.276053514E-3,5.497782957E-3,2.596175298E-3
1.691487034E2,3.970621154E-3,3.359756200E-3,4.734201822E-3
1.696528355E2,3.817904973E-3,-3.817904973E-3,6.261364091E-3
1.701569676E2,2.138026757E-3,4.581485875E-3,5.345067009E-3
1.706610996E2,-1.221729559E-3,1.221729559E-3,-2.290742937E-3
1.711652317E2,-1.985310577E-3,3.207040019E-3,-1.679878100E-3
1.716693636E2,4.581485991E-4,-5.803215317E-3,1.527161949E-4
1.721734955E2,7.635809598E-4,1.527161949E-4,1.679878100E-3
1.726776272E2,-9.162971983E-4,3.970621154E-3,-1.527161949E-4
1.731817588E2,1.527161949E-4,-2.748891478E-3,-2.901607659E-3
1.736858902E2,-1.527161949E-4,-9.162971983E-4,-1.069013379E-3
1.741900214E2,2.290742937E-3,-5.192350596E-3,2.748891478E-3
1.746941526E2,-1.679878100E-3,9.162971983E-4,-1.679878100E-3
1.751982836E2,-9.162971983E-4,2.748891478E-3,1.527161949E-4
1.757024146E2,9.162971983E-4,-2.138026757E-3,1.069013379E-3
1.762065454E2,1.679878100E-3,-6.566796452E-3,-6.108647794E-4
1.767106761E2,-3.054323897E-4,-2.901607659E-3,-1.679878100E-3
1.772148067E2,1.069013379E-3,-2.596175298E-3,4.581485991E-4
1.777189372E2,1.069013379E-3,-2.901607659E-3,-7.635809598E-4
1.782230677E2,1.069013379E-3,-2.443459118E-3,1.679878100E-3
1.787271982E2,1.527161920E-3,-2.901607659E-3,7.635809598E-4
1.792313286E2,3.054323897E-4,-3.512472380E-3,-7.635809598E-4
1.797354590E2,-1.527161949E-4,-0.000000000E0,-9.162971983E-4
1.802395892E2,7.635809598E-4,-1.679878100E-3,1.069013379E-3
1.807437193E2,1.832594397E-3,-3.359756200E-3,1.374445739E-3
1.812478494E2,7.635809598E-4,-2.748891478E-3,-1.527161949E-4
1.817519793E2,1.069013379E-3,-3.512472380E-3,0.000000000E0
1.822561092E2,-6.108647794E-4,0.000000000E0,-7.635809598E-4
1.827602391E2,1.527161920E-3,-4.886918236E-3,1.527161949E-4
1.832643690E2,-9.162971983E-4,2.748891478E-3,4.581485991E-4
1.837684988E2,1.069013379E-3,-2.596175298E-3,7.635809598E-4
1.842726285E2,1.527161920E-3,-6.414080039E-3,-6.108647794E-4
1.847767582E2,-1.527161920E-3,3.817904973E-3,-1.527161920E-3
1.852808879E2,-6.108647794E-4,9.162971983E-4,-1.527161949E-4
1.857850174E2,1.069013379E-3,-3.054323839E-3,1.221729559E-3
1.862891469E2,-0.000000000E0,-1.527161949E-4,1.985310577E-3
1.867932764E2,-4.581485991E-4,-1.527161920E-3,6.108647794E-4
1.872974057E2,-1.069013379E-3,2.901607659E-3,-2.138026757E-3
1.878015348E2,7.635809598E-4,-3.207040019E-3,-4.581485991E-4
