"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.996898528E2,1.178973913E-2,1.086583138E-1,-2.261924744E-2
3.001898528E2,-7.903522253E-2,-8.495616913E-2,4.883766174E-2
3.006898528E2,7.022619247E-4,3.024435043E-2,1.434135437E-2
3.011898528E2,-7.353496552E-2,-1.730222702E-1,1.031446457E-1
3.016898528E2,-4.969298840E-2,-2.481365204E-2,6.058406830E-2
3.021898528E2,-4.995375872E-2,-9.269571304E-2,1.221561432E-2
3.026898528E2,-7.710218430E-3,-7.641744614E-2,-5.387306213E-3
3.031898528E2,-1.284694672E-2,-1.733610630E-1,-7.459831238E-2
3.036898528E2,-3.615641594E-2,-2.135083675E-1,6.037998199E-2
3.041898528E2,1.162400842E-1,-5.343937874E-2,-1.024599075E-1
3.046898528E2,6.011861563E-2,-4.887580872E-3,-6.600856781E-2
3.051898528E2,-7.628953457E-2,-4.113411903E-2,5.690574646E-3
3.056898528E2,-6.083977222E-2,-5.459642410E-2,-5.629539490E-3
3.061898528E2,1.776105165E-2,2.332115173E-2,3.593730927E-2
3.066898528E2,-6.474852562E-2,-3.680634499E-2,-4.171657562E-2
3.071898528E2,1.107329726E-1,1.015090942E-1,-4.705142975E-2
3.076898528E2,-3.107643127E-2,-4.702448845E-2,2.946567535E-2
3.081898528E2,-3.483653069E-2,5.422782898E-2,-3.814601898E-2
3.086898528E2,3.526145220E-2,1.451230049E-2,-5.098247528E-2
3.091898528E2,1.568603516E-2,2.657914162E-2,-2.765750885E-2
3.096898528E2,-4.871803522E-2,-8.250236511E-2,8.058166504E-2
3.101898528E2,5.920761824E-2,5.838775635E-2,1.773929596E-2
3.106898528E2,-2.631878853E-2,3.882169724E-3,1.145839691E-2
3.111898528E2,1.631766558E-2,2.547168732E-2,-2.255535126E-2
3.116898528E2,1.594781280E-1,1.142654419E-1,9.225845337E-3
3.121898528E2,4.037857056E-3,2.565360069E-2,7.171630859E-3
3.126898528E2,-1.348563433E-1,-6.901288033E-2,-4.322147369E-2
3.131898528E2,-1.094889641E-2,-1.400091648E-1,5.951213837E-2
3.136898528E2,2.460068464E-2,1.013996601E-1,-3.384304047E-2
3.141898528E2,-1.286942959E-1,4.136967659E-2,-2.915477753E-2
3.146898528E2,-9.009075165E-2,-1.398658752E-1,3.280735016E-2
3.151898528E2,1.494097710E-2,-3.719615936E-2,3.495025635E-2
3.156898528E2,6.296843290E-2,2.363705635E-2,8.345603943E-3
3.161898528E2,-2.847123146E-2,2.448945045E-1,-2.270002365E-1
3.166898528E2,-5.670785904E-2,1.882069111E-1,-2.259359360E-1
3.171898528E2,3.540515900E-3,1.081545353E-1,1.252965927E-1
3.176898528E2,4.750537872E-2,1.906726360E-1,4.384422302E-2
3.181898528E2,-8.093953133E-3,9.885954857E-2,-4.241085052E-2
3.186898528E2,-9.844112396E-2,4.462814331E-2,6.667041779E-2
3.191898528E2,1.157022715E-1,2.879676819E-1,-2.156448364E-1
3.196898528E2,2.666234970E-3,4.436707497E-2,2.899551392E-2
3.201898528E2,-2.615010738E-2,8.958888054E-2,-1.076450348E-1
3.206898528E2,2.109563351E-2,-9.496212006E-3,2.456665039E-2
3.211898528E2,-1.488133669E-1,-2.772092819E-3,-4.079532623E-2
3.216898528E2,-2.332855463E-1,-4.038739204E-2,-7.727909088E-2
3.221898528E2,3.644204140E-2,4.979872704E-2,-4.581928253E-2
3.226898528E2,2.837264538E-2,1.335558891E-1,-5.972957611E-2
3.231898528E2,-4.615175724E-2,-6.593704224E-3,9.265899658E-3
3.236898528E2,7.116186619E-2,1.312584877E-1,-8.552551270E-2
3.241898528E2,-1.028814316E-1,-1.409223080E-1,3.411388397E-2
3.246898528E2,1.312601566E-2,-1.666569710E-2,-3.697586060E-2
3.251898528E2,-1.938664913E-2,-7.655596733E-2,4.424667358E-2
3.256898528E2,-1.558665037E-1,-2.278449535E-1,1.124382019E-3
3.261898528E2,-3.636801243E-2,-8.112168312E-2,8.627891541E-3
3.266898528E2,-9.777629375E-2,-1.824333668E-1,3.413677216E-2
3.271898528E2,-1.326084137E-1,-2.066667080E-1,6.862735748E-2
3.276898528E2,1.069438457E-2,-1.343550682E-1,5.911731720E-2
3.281898528E2,-1.817297935E-2,-2.189683914E-2,-5.073833466E-2
3.286898528E2,-5.770242214E-2,-1.378424168E-1,1.040878296E-1
3.291898528E2,-8.468508720E-3,-6.824970245E-2,-2.017593384E-2
3.296898528E2,1.059557199E-1,-4.846167564E-2,-1.858234406E-2
3.301898528E2,9.690296650E-2,-3.849792480E-2,4.086208344E-2
3.306898528E2,-7.116329670E-2,5.894041061E-2,3.097629547E-2
3.311898528E2,1.122905016E-1,4.033327103E-2,-1.502513885E-2
3.316898528E2,-1.530199051E-1,-1.535160542E-1,-5.385398865E-3
3.321898528E2,-1.221278906E-1,-3.696990013E-2,-1.218318939E-2
3.326898528E2,1.208591461E-1,8.773064613E-2,3.148365021E-2
