"Time (s)","Pressure (hPa)"
3.888054321E2,1.020253418E3
3.893054321E2,1.020906982E3
3.898054321E2,1.020906982E3
3.903054321E2,1.020906982E3
3.908054321E2,1.020906982E3
3.913054321E2,1.020906982E3
3.918054321E2,1.020906982E3
3.923054321E2,1.020906982E3
3.928054321E2,1.020906982E3
3.933054321E2,1.020906982E3
3.938054321E2,1.020906982E3
3.943054321E2,1.020906982E3
3.948054321E2,1.020906982E3
3.953054321E2,1.020906982E3
3.958054321E2,1.020906982E3
3.963054321E2,1.020906982E3
3.968054321E2,1.020906982E3
3.973054321E2,1.020906982E3
3.978054321E2,1.020906982E3
3.983054321E2,1.020906982E3
3.988054321E2,1.020906982E3
3.993054321E2,1.020906982E3
3.998054321E2,1.020906982E3
4.003054321E2,1.021332153E3
4.008054321E2,1.021148193E3
4.013054321E2,1.021147461E3
4.018054321E2,1.021130127E3
4.023054321E2,1.021130127E3
4.028054321E2,1.021130127E3
4.033054321E2,1.021130127E3
4.038054321E2,1.021130127E3
4.043054321E2,1.021130127E3
4.048054321E2,1.021130127E3
4.053054321E2,1.021130127E3
4.058054321E2,1.021130127E3
4.063054321E2,1.021130127E3
4.068054321E2,1.021130127E3
4.073054321E2,1.021130127E3
4.078054321E2,1.021130127E3
4.083054321E2,1.021130127E3
4.088054321E2,1.021130127E3
4.093054321E2,1.021130127E3
4.098054321E2,1.021130127E3
4.103054321E2,1.021130127E3
4.108054321E2,1.021130127E3
4.113054321E2,1.021130127E3
4.118054321E2,1.021130127E3
4.123054321E2,1.021130127E3
4.128054321E2,1.021130127E3
4.133054321E2,1.021130127E3
4.138054321E2,1.021130127E3
4.143054321E2,1.021130127E3
4.148054321E2,1.021130127E3
4.153054321E2,1.021130127E3
4.158054321E2,1.021130127E3
4.163054321E2,1.021130127E3
4.168054321E2,1.021130127E3
4.173054321E2,1.021130127E3
4.178054321E2,1.021130127E3
4.183054321E2,1.021130127E3
4.188054321E2,1.021130127E3
4.193054321E2,1.021130127E3
4.198054321E2,1.021130127E3
4.203054321E2,1.021608521E3
4.208054321E2,1.021548828E3
4.213054321E2,1.021629639E3
4.218054321E2,1.021784180E3
4.223054321E2,1.021784180E3
4.228054321E2,1.021784180E3
4.233054321E2,1.021784180E3
4.238054321E2,1.021784180E3
4.243054321E2,1.021784180E3
4.248054321E2,1.021784180E3
4.253054321E2,1.021784180E3
4.258054321E2,1.021784180E3
4.263054321E2,1.021784180E3
4.268054321E2,1.021784180E3
4.273054321E2,1.021784180E3
4.278054321E2,1.021784180E3
4.283054321E2,1.021784180E3
4.288054321E2,1.021784180E3
4.293054321E2,1.021784180E3
4.298054321E2,1.021784180E3
4.303054321E2,1.021784180E3
4.308054321E2,1.021784180E3
