"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.127106688E2,-3.054323897E-4,1.832594397E-3,1.221729559E-3
1.132148293E2,1.374445739E-3,-2.596175298E-3,2.443459118E-3
1.137189898E2,3.054323897E-4,6.108647794E-4,1.221729559E-3
1.142231507E2,-6.108647678E-3,-3.817904973E-3,-3.512472380E-3
1.147273118E2,-7.177661173E-3,-3.054323897E-4,-6.108647678E-3
1.152314728E2,-3.665188793E-3,-3.512472380E-3,-2.290742937E-3
1.157356338E2,3.207040019E-3,-2.748891478E-3,4.734201822E-3
1.162397946E2,7.177661173E-3,-3.665188793E-3,3.817904973E-3
1.167439554E2,4.581485991E-4,-9.162971983E-4,1.069013379E-3
1.172481162E2,2.748891478E-3,-2.443459118E-3,2.596175298E-3
1.177522769E2,-4.734201822E-3,4.581485991E-4,-1.832594397E-3
1.182564374E2,-2.290742937E-3,-4.276053514E-3,-1.679878100E-3
1.187605976E2,-6.261364091E-3,-5.345067009E-3,-6.108647678E-3
1.192647575E2,4.886918236E-3,2.443459118E-3,5.955931731E-3
1.197689174E2,4.734201822E-3,2.748891478E-3,4.276053514E-3
1.202730769E2,1.527161949E-4,-1.679878100E-3,3.207040019E-3
1.207772365E2,3.207040019E-3,-5.039634649E-3,1.084284950E-2
1.212813960E2,-5.192350596E-3,1.832594397E-3,7.024944760E-3
1.217855553E2,-3.970621154E-3,-3.359756200E-3,-1.298087649E-2
1.222897147E2,-9.162971983E-4,-1.847865991E-2,-5.803215317E-3
1.227938740E2,2.542724609E-1,-2.382372618E-1,3.680460155E-2
1.232980331E2,2.750418782E-1,-7.589995116E-2,1.586721241E-1
1.238021921E2,-2.330449075E-1,1.623373181E-1,-2.550360374E-2
1.243063511E2,-3.894263133E-2,-1.023198478E-2,-1.893680729E-2
1.248105100E2,-4.428769462E-3,1.527161949E-4,-4.886918236E-3
1.253146688E2,8.552107029E-3,1.237001177E-2,-3.054323839E-3
1.258188276E2,7.254019380E-2,-4.138609022E-2,1.221729536E-2
1.263229861E2,2.993237413E-2,-7.635809598E-4,-1.221729559E-3
1.268271445E2,-3.207040206E-2,1.970038936E-2,-2.748891478E-3
1.273313027E2,1.970038936E-2,-1.924224012E-2,-1.374445739E-3
1.278354606E2,-4.428769462E-3,3.680460155E-2,-1.221729559E-3
1.283396186E2,-1.725693047E-2,-1.221729536E-2,1.160643063E-2
1.288437765E2,1.374445739E-3,8.246674202E-3,1.374445739E-3
1.293479343E2,2.535088919E-2,1.756236330E-2,-9.010255337E-3
